date,open,high,low,close,volume,dividends,stock_splits,daily_return,ticker,RSI,bb_pos,bb_width,volume_change,ma_50,price_percentile_60,price_vs_ma50,price_vs_ma252,c_10d_trend,3d_P,vc_5d_mean,vc_5d_trend,volume_momentum_5d,rsi_50,rsi_5d_trend,overbought,oversold,bb_5d_mean,bb_breakout_up,bb_breakout_down,amplitude,amp_5d_mean,amp_percentile,momentum_5d,volatility_22d,market_uptrend,market_volatility,momentum_10d_percentile
2023-07-03,210.5,212.1699981689453,210.2400054931641,210.9199981689453,2143000,0.0,0.0,-0.001136604892033,BA,-0.34542074843975795,0.4086843646993465,0.09871127473882822,-0.609561462641427,207.17759979248046,0.7166666666666667,0.018063721078984463,,0.0009080315851813003,0.0009491123153169134,0.0086972152664327,-13.51412611711689,-0.3779209846439664,0.04079248390971742,-0.11162012999915467,0.2,0.0,0.41588881837069225,0,0,0.009139953790063039,0.014409779734723363,0.05,0.025855221729569593,0.2678966918149724,0.0,0.009301099433542617,0.10743801652892562
2023-07-05,210.0,214.27999877929688,207.88999938964844,213.30999755859372,4921000,0.0,0.0,0.011331307654071,BA,-0.21543374384806513,0.5118583186191414,0.0969678151356678,1.2963135790947269,207.34079986572266,0.85,0.028789305803473386,,0.0028055643728617345,0.006986714416022277,0.20870712258585708,1.0840936052081738,0.10200425484268272,0.07901639218728733,-0.0689025061238406,0.2,0.0,0.44194720641313656,0,0,0.03029584413579454,0.01698611774257262,0.8,0.018459071408956494,0.26804898538036226,0.0,0.009068822377460492,0.5041322314049587
2023-07-06,212.47999572753903,213.6100006103516,209.5800018310547,212.6199951171875,4674700,0.0,0.0,-0.0032347402808287,BA,-0.1405466305582904,0.4643238489741367,0.09348557174590548,-0.0500508026823816,207.4777996826172,0.8333333333333334,0.02478431640607548,,0.004376223711031355,0.0069141477067522494,0.2071797747243332,0.47866697532056485,0.09321578073478176,0.06777038387157361,0.0033483922431071836,0.2,0.0,0.45072178133854424,0,0,0.018892685881682178,0.018148023501263093,0.55,0.009064714119885091,0.25385908996259143,0.0,0.009241166699214862,0.5950413223140496
2023-07-07,212.94000244140625,215.66000366210935,211.8300018310547,212.1000061035156,4893600,0.0,0.0,-0.0024456261199012,BA,-0.2655300192800158,0.437794813855519,0.09343739368116494,0.046826534323058056,207.67599975585938,0.7833333333333333,0.021302443964911655,,0.0037123039730263406,0.005594575880970343,0.2554824310428865,-0.20925309167189202,0.4210709722383552,0.09717799727458967,0.002450786849861641,0.2,0.0,0.44735017158123885,0,0,0.018013366188554928,0.01891280239971539,0.5,0.001351431375452193,0.2426919891497049,0.0,0.0087268161758225,0.8099173553719008
2023-07-10,211.83999633789065,213.58999633789065,211.22000122070312,213.30999755859372,3497100,0.0,0.0,0.0057048157485086,BA,-0.2346551572048311,0.5108120979552261,0.09114247637238589,-0.2853727317312408,207.8815997314453,0.8416666666666667,0.026112930794073064,,0.0029272633368395574,0.0,0.07963102327254723,-0.7548685904662107,-0.3628545921620785,0.09974872637852016,0.022566644992843606,0.2,0.0,0.46669468882067394,0,0,0.011173951197487708,0.01750316023871648,0.1,0.010219152109816693,0.24152263671110305,0.0,0.008316498348373709,0.7107438016528925
2023-07-11,212.9199981689453,218.97999572753903,211.3500061035156,218.75999450683597,7451400,0.0,0.0,0.025549655480846,BA,0.2641268671359694,0.7832261551777243,0.09254492037328556,1.1307368962854936,208.1359997558594,0.9333333333333333,0.05104352328976436,,0.003144772138481012,0.028877807970338676,0.42769069505793134,-0.13244975895269273,2.477088194120392,0.11713843314927701,0.09811936099957093,0.2,0.0,0.5416030469163495,0,0,0.035769489059825105,0.02282906729266889,1.0,0.03690541248269569,0.2450330707080416,0.0,0.00811858254372165,0.8264462809917356
2023-07-12,219.50999450683597,221.55999755859372,216.9199981689453,217.1100006103516,5123200,0.0,0.0,-0.0075424846311779,BA,0.20042085623568254,0.7248894807152171,0.08686535688862593,-0.31245135142389346,208.34259979248046,0.8833333333333333,0.042081652175809836,,0.0034006740595552316,0.0236209069432598,0.10593770895420726,0.5277717160384255,0.04108920951026218,0.09639787051448423,0.12558437977522302,0.2,0.0,0.5842092793355647,0,0,0.021210456693001128,0.02101198980411021,0.65,0.018031620197446793,0.22617801338474258,0.0,0.008401306928856564,0.6363636363636364
2023-07-13,218.1300048828125,218.8999938964844,216.3000030517578,216.8500061035156,4291700,0.0,0.0,-0.0011975243245591,BA,0.577687372077288,0.7322915856426191,0.08247780115746867,-0.1623009056839475,208.60220001220702,0.85,0.03953844250360694,,0.003557892418593158,0.01659560538858229,0.08348768835389409,-0.5334121814691409,-0.08193039125505375,0.12223995829855766,0.19140127093547266,0.2,0.0,0.6378028266692611,0,0,0.011975454089711913,0.01962854344571616,0.2,0.02006883615371639,0.2258661865557798,0.0,0.00854805763774944,0.36363636363636365
2023-07-14,217.0,217.0200042724609,212.80999755859372,213.1199951171875,4294800,0.0,0.0,-0.0172008802459869,BA,0.34384632586207886,0.5312769747171566,0.08053767367301205,0.0007223244868002077,208.79959991455078,0.7833333333333333,0.020691587552872592,,0.002770144639978492,-0.0257816764091765,0.07426684638664252,-0.9706184180496055,-0.12236390387444829,0.09388524044619402,0.11953028516784261,0.15,0.0,0.6564992588415886,0,0,0.01941437212529981,0.019908744633065134,0.65,0.005313582027630694,0.22190077089242466,0.0,0.00836737166058637,0.19008264462809918
2023-07-17,212.5,214.22999572753903,211.7400054931641,211.8699951171875,3621500,0.0,0.0,-0.0058652403746193,BA,0.27028242562138177,0.47873648052044454,0.0747969329323642,-0.15677097885815405,209.0183999633789,0.6833333333333333,0.013642794865467378,,0.0013834799203551597,-0.024135256222343915,0.09998719696125986,-2.2621316959739923,0.03557233136027005,0.10482522109319489,0.011698322851521446,0.1,0.0,0.6500841353546323,0,0,0.011683513004050988,0.02001065699437779,0.15,-0.006256474095497208,0.22201489513061126,0.0,0.00824811495089441,0.2231404958677686
2023-07-18,211.0,213.0399932861328,209.57000732421875,211.57000732421875,5895800,0.0,0.0,-0.0014159050355517,BA,0.11120861693334405,0.48462573962491456,0.0664890725363037,0.627999447742648,209.30880004882812,0.65,0.010803211689442316,,-0.00019365489178117064,-0.02434862176935515,-0.0005602927473092433,-336.68676494884585,-0.20876613790697052,0.14164230718466797,-0.03735169440833642,0.05,0.0,0.5903640522440704,0,0,0.016377901741087865,0.01613233953063034,0.45,-0.03322203461189491,0.21631984394750228,0.0,0.008099200634724453,0.23140495867768596
2023-07-19,211.1199951171875,211.8699951171875,208.2400054931641,208.6000061035156,4814100,0.0,0.0,-0.0140379123594384,BA,-0.0893148414363769,0.2910963559364816,0.06782241001687589,-0.18346958852064177,209.51400024414062,0.55,-0.004362448998921131,,-0.0018236467332352435,-0.0212086576446594,0.025236059833341096,2.3178727639948677,-0.06033338538413491,0.1018871290061243,-0.12606334713128783,0.05,0.0,0.5036054272883234,0,0,0.01715739234465621,0.015321726660961358,0.55,-0.03971746234015541,0.21576481512283813,0.0,0.007969820193240235,0.08264462809917356
2023-07-20,208.8300018310547,215.1000061035156,208.8000030517578,213.6100006103516,5782200,0.0,0.0,0.0240172308736643,BA,0.07560539661270027,0.633859443426726,0.06830864851347107,0.2010967782139963,209.84100036621095,0.8333333333333334,0.01796121938783668,,-0.002120884619961918,0.00821260930412393,0.09791559661292985,0.3820129894837522,0.3472982734114687,0.15085352993428514,-0.07844340856440116,0.05,0.0,0.4839189988451446,0,0,0.030201356027916283,0.01896690704860223,0.9,-0.014502707141932008,0.23296885393092595,0.0,0.008184183002615772,0.11570247933884298
2023-07-21,213.88999938964844,215.6000061035156,211.63999938964844,211.8000030517578,4056800,0.0,0.0,-0.0084733746239502,BA,0.03137911912464844,0.4861502316482803,0.0626709045702787,-0.2983985334301823,210.03940032958985,0.6333333333333333,0.008382249803633224,,-0.0030997953814134067,0.001087090417247083,0.03809142502953335,-1.8643507774311543,-0.05541585172767072,0.09677643724075623,-0.04754533715872643,0.05,0.0,0.4748936502313694,0,0,0.018538489314883024,0.018791730486518877,0.7,-0.005775201519895308,0.20282943550012042,0.0,0.007522307147969628,0.09090909090909091
2023-07-24,212.05999755859372,215.94000244140625,211.4600067138672,215.8699951171875,4898300,0.0,0.0,0.0192162039980476,BA,0.16576135815331314,0.7762373429717138,0.05728891700658468,0.2074295010845988,210.34000030517578,0.8333333333333334,0.02629074262616915,,-0.002641647487718943,0.03485133653382655,0.11093152101808393,-0.8618549799472981,0.3525610934695569,0.13770197937854192,0.02170114098582156,0.05,0.0,0.5343938227216232,0,0,0.021152009740265588,0.020685429833761794,0.8,0.01930624285277159,0.21293039284231333,0.0,0.007710594938083465,0.18181818181818182
2023-07-25,214.1999969482422,214.82000732421875,210.80999755859372,214.1199951171875,6513300,0.0,0.0,-0.0081067310862261,BA,0.0344944433768255,0.6146938357644418,0.04856215447303207,0.3297062246085376,210.58560028076172,0.8166666666666667,0.016783649175031723,,-0.0010823545123147854,0.0023875029510729284,0.05127287639126184,2.0140948232523157,0.1047355744767462,0.11379113864152374,0.03236674543662556,0.05,0.0,0.5604074419495287,0,0,0.018576040470321725,0.021125057579608565,0.65,0.012615416802097193,0.18495059004014808,0.0,0.007827611031100613,0.06611570247933884
2023-07-26,222.16000366210935,233.08999633789065,221.7700042724609,232.8000030517578,24923800,0.0,0.0,0.0872408385977534,BA,0.4185834581526487,1.4280160390375098,0.09410363255633185,2.8266009549690634,211.22760040283202,1.0,0.10212871143631364,,0.004967800993456341,0.09915014021443724,0.6532869850892029,0.899928093737562,4.177250160985438,0.24303347751774423,0.06017225419075291,0.1,0.0,0.7877913785697344,1,0,0.05286751505497809,0.028267082121672938,1.0,0.113894167759289,0.34240293081705664,0.0,0.007440651406177519,0.8760330578512396
2023-07-27,235.25,238.6699981689453,231.8300018310547,233.75,12018300,0.0,0.0,0.0040807428513263,BA,0.44402194215488694,1.1995623394973363,0.12282878683046071,-0.5177982490631445,211.8472003173828,1.0,0.10338961123773704,,0.010205744134641832,0.08282765223164135,0.5095079796337748,0.42793677621805915,1.0784995330497043,0.2356685502609318,0.08845300556588259,0.15,0.0,0.9009319577838564,1,0,0.029381427183099763,0.02810309635270964,0.8,0.093957679736951,0.34199921233857306,0.0,0.008050700989775653,0.9173553719008265
2023-07-28,236.1199951171875,240.1300048828125,235.6999969482422,238.69000244140625,7054600,0.0,0.0,0.021133700284091,BA,0.4790234779569738,1.159767667119815,0.15460063462034979,-0.4130118236356224,212.6036004638672,1.0,0.12269971872829388,,0.014462444825569947,0.11474877584772791,0.4865853215926867,-0.4291923801310806,0.738956813251824,0.27817505601432574,0.07918602888135172,0.2,0.0,1.0356554448781634,1,0,0.01895190560243984,0.028185779610221,0.6,0.1235647546449922,0.3431631069896396,0.0,0.008447879482177371,0.9586776859504132
2023-07-31,238.9900054931641,239.07000732421875,236.2100067138672,238.8500061035156,4894900,0.0,0.0,0.0006703408625112,BA,0.4201606660595536,1.0422413057178255,0.17655463407168953,-0.3061406741700451,213.24320068359376,1.0,0.12008263493435711,,0.016876730371709135,0.025987985276841652,0.38387128654175795,-1.1752133421604871,-0.0006941183675969187,0.24435490053952819,0.06119318047002046,0.25,0.0,1.0888562374273856,1,0,0.011982071226689258,0.026351791907505733,0.25,0.10501889150945579,0.34366886005959035,0.0,0.008210266297687235,0.9669421487603306
2023-08-01,237.5500030517578,243.1000061035156,237.30999755859372,238.00999450683597,4975200,0.0,0.0,-0.0035169000427641,BA,0.44660690583631607,0.9468976877383111,0.19051062356486753,0.016404829516435404,213.8586004638672,0.9666666666666667,0.11293160055561713,,0.0174886288246978,0.018224575430314305,0.3212110075233374,-1.6838571995759486,-0.23614757496200078,0.23518948330503675,0.0022325089563633342,0.3,0.0,1.1552970078221594,0,0,0.024241190692758593,0.027484821951993105,0.75,0.10960872255291779,0.3451538930843359,0.0,0.0078082105219572946,0.9669421487603306
2023-08-02,234.9900054931641,236.67999267578125,230.69000244140625,231.3800048828125,5326700,0.0,0.0,-0.0278559294863267,BA,0.28779651837658776,0.7608593360215992,0.1939113629384616,0.07065042611352301,214.37640045166015,0.9166666666666666,0.07931658706521905,,0.014236367358484747,-0.030625486965622728,-0.2299790982477706,-0.6984608669848823,-0.7862805832176474,0.19797835400692904,-0.02436326977147187,0.3,0.0,1.0218656672189774,0,0,0.025166969340033152,0.021944712809004122,0.8,-0.0054880455311623125,0.36230631404376346,0.0,0.008357921452637656,0.9669421487603306
2023-08-03,231.0,233.5800018310547,230.3999938964844,231.3600006103516,3282900,0.0,0.0,-8.64563576747912e-05,BA,0.38544023155832036,0.7358489104730299,0.19521995432460898,-0.38368971408188934,214.885400390625,0.9,0.07666691264170855,,0.011321412761045212,-0.03135861545642127,-0.20315739125151958,-0.2143339785516059,-0.7268415666109184,0.19526535322253166,-0.02276174490218823,0.3,0.0,0.9291229814141161,0,0,0.013743659207634942,0.01881715921391116,0.25,-0.009655244740163403,0.36213094799942136,0.0,0.008469473445592639,0.9669421487603306
2023-08-04,232.2899932861328,234.91000366210935,230.0800018310547,231.3600006103516,3500700,0.0,0.0,0.0,BA,0.42240114223540504,0.7134122887325672,0.19449536965629227,0.0663437814127752,215.46060028076172,0.8916666666666667,0.07379261131209947,,0.006988571967039277,-0.027939977521798443,-0.10728627024184008,-0.32145247177473374,-0.5037705894026592,0.22594281192304735,-0.004070843203462849,0.35,0.0,0.8398519057366667,0,0,0.020876563875832536,0.019202090868589698,0.6,-0.030788945024254402,0.3615784760074279,0.0,0.00911223512573108,0.9669421487603306
2023-08-07,232.7400054931641,238.97999572753903,232.7400054931641,238.25,6068000,0.0,0.0,0.0297804260523508,BA,0.49981381527346286,0.8329070621271162,0.1998670205849331,0.7333676121918473,216.2402001953125,0.9666666666666667,0.10178403361080779,,0.004486301973928288,0.029691394987509723,0.1006153870305384,1.4208750399341652,0.23965760281108905,0.2934811796490797,0.017112783063079895,0.4,0.0,0.7979850570185247,0,0,0.02697091207604255,0.022199859038460355,0.8,-0.0016788598344148024,0.3708653663444772,0.0,0.008914524480552632,0.9669421487603306
2023-08-08,236.5200042724609,240.72999572753903,236.0,238.0399932861328,5149200,0.0,0.0,-0.0008814552523281,BA,0.5837592266421942,0.7958860052491997,0.2062224254477522,-0.151417270929466,216.98360015869142,0.95,0.097041403645445,,0.0003325914197797399,0.02887272068706226,0.06705096694135812,1.0035976554615358,0.034973468403280306,0.2827099363195694,0.04919057308185072,0.45,0.0,0.7677827205207024,0,0,0.019853077555253028,0.02132223641095924,0.55,0.000956584956021197,0.3705039415565247,0.0,0.009450083163445316,0.9752066115702479
2023-08-09,238.5399932861328,241.2400054931641,236.41000366210935,237.8600006103516,4044400,0.0,0.0,-0.0007561446851701,BA,0.5309049215293754,0.7639929441866906,0.20961048176465033,-0.21455760118076594,217.6682000732422,0.9166666666666666,0.09276412691571467,,0.00024344545960977175,0.028094744047598263,0.010009361482500334,1.2039047013207183,-0.24073065875682875,0.26523593171891846,0.03046806825460293,0.5,0.0,0.7684094421537206,0,0,0.020290715708636844,0.02034698568467998,0.6,0.028056369757177794,0.37110789864617294,0.0,0.009590595962345305,0.8925619834710744
2023-08-10,238.4499969482422,241.5800018310547,237.0399932861328,238.25999450683597,3710800,0.0,0.0,0.0016816358171107,BA,0.5980282103781002,0.7465715334246827,0.21135155610738343,-0.0824844229057462,218.33959991455077,0.9666666666666667,0.09123582987273604,,0.00025555169986600236,4.194966143122869e-05,0.07025041971772897,-1.7730593311961564,0.1303420756038869,0.2610327071606268,0.02503928513559781,0.5,0.0,0.7705539667440513,0,0,0.01908689369070949,0.021415632581294888,0.45,0.029824461931963288,0.3641411155629227,0.0,0.010388084955815695,0.8925619834710744
2023-08-11,237.6100006103516,238.25999450683597,235.1199951171875,235.72000122070312,2652100,0.0,0.0,-0.0106605949160295,BA,0.47199072337261583,0.6736918379892932,0.20570317517837106,-0.2853023606769429,218.94,0.8833333333333333,0.07664200795059428,,0.000845470130828892,-0.009746228074544505,-7.88087002146609e-05,2497.70278198987,-0.24240866112491788,0.23354563790719923,-0.002692251725736758,0.55,0.0,0.7626098765953965,0,0,0.013178877957030993,0.01987609539753458,0.15,0.019163867015933787,0.3654910514083825,0.0,0.010472685526975663,0.7024793388429752
