date,open,high,low,close,volume,dividends,stock_splits,daily_return,ticker,RSI,bb_pos,bb_width,volume_change,ma_50,price_percentile_60,price_vs_ma50,price_vs_ma252,c_10d_trend,3d_P,vc_5d_mean,vc_5d_trend,volume_momentum_5d,rsi_50,rsi_5d_trend,overbought,oversold,bb_5d_mean,bb_breakout_up,bb_breakout_down,amplitude,amp_5d_mean,amp_percentile,momentum_5d,volatility_22d,market_uptrend,market_volatility,momentum_10d_percentile
2023-07-03,33.14463891512592,33.7253799251293,33.078538780938494,33.191856384277344,6531500,0.0,0.0,0.0298857023479162,JD,-0.11304844383152045,0.2865814862516537,0.18550980447048923,-0.5387228452781152,33.7149927520752,0.35,-0.015516431269754771,,-0.008167421728465353,0.01034773614097273,0.060920218490631825,-1.7303416109087224,-0.09797124666823187,-0.004512681265861147,0.009289673004883625,0.15,0.0,0.23885781785587393,0,0,0.02007035817400199,0.018554969623173108,0.3,0.006437978029027177,0.4799702476195231,0.0,0.009301099433542617,0.008264462809917356
2023-07-05,33.26267602517783,33.32405729538371,32.936897815309905,33.239070892333984,7196100,0.0,0.0,0.0014224726544371,JD,-0.24135249800795905,0.30515460203897665,0.18882019307747527,0.10175304294572451,33.706871871948245,0.36666666666666664,-0.013878504697541372,,-0.00518161893355725,0.034685515640353604,0.10589207581957427,-1.4397126658053228,0.1333333333333333,0.009133738146460645,0.004551570914880692,0.15,0.0,0.21661700901152553,0,0,0.011664291252392826,0.018657326411882492,0.1,-0.014444319760996423,0.4380404796090219,0.0,0.009068822377460492,0.03305785123966942
2023-07-06,32.41753809067957,32.71026623305444,31.92178347212173,32.18146514892578,7103400,0.0,0.0,-0.0318181499968497,JD,-0.38902052763462736,0.18040370911149656,0.19628514167884714,-0.012881977737941419,33.69554046630859,0.13333333333333333,-0.04493399709367185,,-0.00433630554199034,-0.0014649842487857168,-0.00876873582376958,4.544551561421107,-0.28305695455141855,0.004933859091010646,-0.03574960070916915,0.15,0.0,0.20194176821631826,0,0,0.023721564404935242,0.018590446745241594,0.6,-0.01940941362065532,0.442462843424714,0.0,0.009241166699214862,0.03305785123966942
2023-07-07,32.729152358363635,34.17391760291561,32.65361089046821,33.76787185668945,12942800,0.0,0.0,0.0492956644584787,JD,-0.32382326658081695,0.4240933432495139,0.1965149896162457,0.8220570431061183,33.73444526672363,0.5166666666666667,0.0009908741555264555,,3.8235143980766114e-05,0.017354120412649277,0.141946531334581,1.05314314652364,0.22258747071714646,0.06641677069946425,-0.06717611900658842,0.15,0.0,0.26560665776347964,0,0,0.04724168726973415,0.02430209183861459,1.0,0.05201914738182768,0.46728651717761416,0.0,0.0087268161758225,0.19008264462809918
2023-07-10,33.33349744601432,34.14086644526224,33.10686944737653,33.947288513183594,8334200,0.0,0.0,0.0053132355291913,JD,-0.2964527415473148,0.4594861413895925,0.1954910880756923,-0.3560744197546126,33.76692893981934,0.6,0.005341308168288039,,0.0017152594150343801,0.021306781502516303,0.003226168656234618,33.64984806697658,-0.4114099268340914,0.058634684091391304,-0.06177695079508867,0.15,0.0,0.3311438564082467,0,0,0.030620733289737134,0.026663726878160276,0.8,0.054098924993173585,0.44541706085470834,0.0,0.008316498348373709,0.6528925619834711
2023-07-11,33.90007558494822,34.36277652957843,33.342943303116904,34.013389587402344,7323800,0.0,0.0,0.0019471680099893,JD,-0.10453050017671033,0.4733008942678827,0.19550064337574902,-0.12123539151928198,33.7909139251709,0.6333333333333333,0.006583890057668018,,0.0033079786640766193,0.05692483017783645,0.08672365940800127,-0.909981562509888,0.12130444767664406,0.04854788810963385,0.050237286741646583,0.15,0.0,0.3684877380114925,0,0,0.030041669633363258,0.028657989170032528,0.75,0.026160390655246682,0.440206669655073,0.0,0.00811858254372165,0.5619834710743802
2023-07-12,35.2598543025307,35.72727771299781,34.85380855939776,35.32595443725586,11464000,0.0,0.0,0.0385896514806525,JD,0.09568877058060224,0.6630412320510256,0.19722980788447467,0.5653076271880717,33.82283096313476,0.8333333333333334,0.044441089977341974,,0.008147622322012275,0.04614097646363069,0.1794345762564707,0.11875457878422228,0.5930851433415323,0.056695433833876624,0.14926577591746779,0.15,0.0,0.4400650640139022,0,0,0.02568015608545989,0.031461162136645945,0.6,0.06332756948146208,0.4593235416159169,0.0,0.008401306928856564,0.7603305785123967
2023-07-13,36.54409165173141,37.2145379334912,36.3457912476369,37.16732406616211,15422600,0.0,0.0,0.052125120417533,JD,0.23648267347854157,0.9049012800267604,0.20723410406901893,0.34530704815073276,33.89591911315918,0.9666666666666667,0.09651323931006472,,0.013459334776642568,0.09485398374977727,0.25107238143420557,-0.012792304268840217,1.1711574738857449,0.10000522954143932,0.16416687340168026,0.15,0.0,0.584964578196955,0,0,0.024592306129968003,0.03163531048165249,0.6,0.14727083989584477,0.48593174529358757,0.0,0.00854805763774944,0.9504132231404959
2023-07-14,36.2608033554648,36.28818718125913,35.78865749720191,36.01528549194336,10837000,0.0,0.0,-0.0309960053128385,JD,0.2985867099056631,0.7500179331895191,0.20412970760344276,-0.29732989249542874,33.96976272583008,0.9333333333333333,0.06021598627646263,,0.01386287210784256,0.05885611310207284,0.02719499431389614,2.1475698337982423,-0.16270049757394067,0.10385475708091035,0.14638221551156455,0.15,0.0,0.6501494961849561,0,0,0.013440022832098487,0.02487497759412536,0.2,0.06697917012452759,0.5000022432082114,0.0,0.00836737166058637,0.9338842975206612
2023-07-17,35.14653770634589,35.88308406874129,34.863247318790506,35.67533874511719,7310800,0.0,0.0,-0.00943895743662,JD,0.25473050812263437,0.7381592798204412,0.18580874848349438,-0.3253852542216481,34.02830879211426,0.8833333333333333,0.04840175757969534,,0.012569702945138527,0.009890300585703615,0.03333282742048904,-3.8128696046558863,-0.12279522929615316,0.08656741229803756,0.07969439754768967,0.1,0.0,0.7058841238711258,0,0,0.02831677539190747,0.024414186014559427,0.7,0.05222697715871628,0.4873846053030071,0.0,0.00824811495089441,0.9256198347107438
2023-07-18,34.658336316131454,34.806591520326634,33.49874554061128,34.0511589050293,17028300,0.0,0.0,-0.0455266830594618,JD,0.04316599090107431,0.5122260759030239,0.1602189145512271,1.3291978989987414,34.03359680175781,0.65,0.0005160225460090206,,0.00947134184932983,-0.08384152584096938,0.3234194855240937,0.2650082260381025,1.3250634916300283,0.02613548313097084,-0.007320187276485239,0.05,0.0,0.713669160198154,0,0,0.03665966535200328,0.02573778515828743,0.95,0.004753126089265175,0.507014554857218,0.0,0.008099200634724453,0.5041322314049587
2023-07-19,34.863247640781346,35.2976245580242,34.38166046142578,34.38166046142578,10172900,0.0,0.0,0.0097060296044042,JD,0.15570595310574561,0.5807994482557036,0.15783797923672954,-0.4025886318657764,34.04360626220703,0.6666666666666666,0.009930034926823872,,0.006693624149190621,-0.04535921368395157,0.1298402337133241,0.10069023115732079,-0.11262212142358685,0.03129334358972869,-0.03481357563103273,0.0,0.0,0.6972208034390897,0,0,0.026899645299976235,0.025981683001190702,0.7,-0.024130495786983126,0.4922501664409818,0.0,0.007969820193240235,0.512396694214876
2023-07-20,34.89158234268775,34.901023675620394,34.485536585025145,34.62717819213867,9865500,0.0,0.0,0.0071409503618462,JD,0.2555930003544277,0.6257359830804597,0.15804363248987968,-0.030217538754927276,34.05814834594727,0.7166666666666667,0.01670759785327891,,0.001885938853332554,-0.029380535401979158,0.054735316332192085,0.8349660885545679,-0.36032186531453836,0.036156111931993425,-0.015397693285018553,0.0,0.0,0.6413877440498295,0,0,0.01208455569100281,0.023480132913397664,0.15,-0.06911466584266993,0.49362973492953105,0.0,0.008184183002615772,0.7851239669421488
2023-07-21,35.28818490164302,35.57147173199698,34.82548391924197,35.00489807128906,12131700,0.0,0.0,0.0109081911628636,JD,0.27321990159359244,0.6898652315289906,0.1596342904033724,0.2297095940398357,34.085532913208006,0.75,0.026972298201176415,,-0.00010295238313250734,0.02800900753245439,0.16014321363924497,-0.15562678902655988,0.11947033311802158,0.0503013010225925,0.02084490808760716,0.0,0.0,0.6293572037177239,0,0,0.021543419120544194,0.025100812171086805,0.45,-0.027210469366967825,0.4401122996376417,0.0,0.007522307147969628,0.49586776859504134
2023-07-24,34.443041850667775,36.68573486828022,34.33445031125039,36.2230339050293,13337900,0.0,0.0,0.034799011020099,JD,0.28407278542212366,0.8665939140360579,0.16644252204142732,0.09942547211025654,34.147100830078124,0.9333333333333333,0.06079383093989077,,-0.0002727610599164217,0.05355685033506252,0.24510535890562593,-0.7454943604782261,0.8244104612354326,0.08654740573969534,0.0498462824251177,0.0,0.0,0.6550441305608471,0,0,0.06717015865155015,0.03287148882301534,1.0,0.017027499089751173,0.45125170067546405,0.0,0.007710594938083465,0.8099173553719008
2023-07-25,37.36562447074566,37.4789384727744,36.22303231130561,36.38356018066406,10273600,0.0,0.0,0.0044316076907207,JD,0.2905609942422905,0.8508346258708135,0.1724390655567106,-0.22974381274413513,34.16409805297852,0.9333333333333333,0.06496475113271871,,-0.0008466951563691762,0.05072264273974647,-0.06668298344294939,-0.7128245086921428,-0.39667494699999417,0.03778190733441079,0.02382030641710112,0.0,0.0,0.7227658405544051,0,0,0.03467147905836845,0.03247385156428838,0.85,0.06698578983993367,0.45120223232703527,0.0,0.007827611031100613,0.8677685950413223
2023-07-26,36.05306018710939,37.044565828481296,36.05306018710939,36.950138092041016,7721200,0.0,0.0,0.0155723603892414,JD,0.4555782469312834,0.8915720504270556,0.18393924373764395,-0.24844261018532943,34.23643081665039,0.95,0.0792637319562779,,0.0010997204611148958,0.05557050949813891,-0.03585377910685998,2.4987702048774034,-0.24100305714201453,0.10269136943141788,0.03181201400732165,0.05,0.0,0.7849203609886755,0,0,0.027251473919774387,0.03254421728824801,0.65,0.07285212062477088,0.416810860643534,0.0,0.007440651406177519,0.7355371900826446
2023-07-27,36.704619681610765,36.82737861895302,35.665900187079274,35.864200592041016,11475300,0.0,0.0,-0.0293892677016519,JD,0.22029700648215822,0.6988640792769529,0.1809899908898585,0.48620680723203646,34.24228546142578,0.85,0.047365855075366836,,0.004287698577568802,-0.009906219173387854,0.06743109009053276,0.2448816174662419,0.16317469971111453,0.024376275751562135,0.005032372738337729,0.05,0.0,0.7995459802279741,0,0,0.03143366958414497,0.03641404006687644,0.8,0.03632190256127278,0.4333016070561935,0.0,0.008050700989775653,0.1487603305785124
2023-07-28,37.32784882625489,38.42322702711018,37.143712237478255,38.27214050292969,16992600,0.0,0.0,0.0671404874816321,JD,0.3550617390214342,1.0063950830553503,0.18921969138419814,0.48079788763692455,34.291577377319335,1.0,0.11607990737233109,,0.009392246329019516,0.05190751847504216,0.11764874880995053,1.2568730785383766,0.4006775637379758,0.07184385192562188,0.005428290901173529,0.05,0.0,0.8628519505332461,1,0,0.03567665718208912,0.039240687679185426,0.85,0.09255419888004127,0.4799483199740326,0.0,0.008447879482177371,0.8016528925619835
2023-07-31,38.7915070236851,39.61587116102658,38.49877528285349,39.00869369506836,12149600,0.0,0.0,0.0192451528046175,JD,0.38481067324339674,1.0313464148619018,0.19981732920593578,-0.28500641455692477,34.36655418395996,1.0,0.13507724650715902,,0.014116827410660174,0.05571171609425596,0.04076237147651427,1.5178589267141975,-0.08909198599479673,0.09930392270885108,0.006559707773233149,0.05,0.0,0.8958024506984149,1,0,0.02918822578234378,0.03164430110534415,0.6,0.07700034066455977,0.46709295572601345,0.0,0.008210266297687235,0.8925619834710744
