date,open,high,low,close,volume,dividends,stock_splits,Capital Gains,daily_return,ticker,RSI,bb_pos,bb_width,volume_change,ma_50,price_percentile_60,price_vs_ma50,price_vs_ma252,c_10d_trend,3d_P,vc_5d_mean,vc_5d_trend,volume_momentum_5d,rsi_50,rsi_5d_trend,overbought,oversold,bb_5d_mean,bb_breakout_up,bb_breakout_down,amplitude,amp_5d_mean,amp_percentile,momentum_5d,volatility_22d,market_uptrend,market_volatility,momentum_10d_percentile
2023-07-03,36.43999862670898,36.59000015258789,36.40999984741211,36.40999984741211,4865600,0.0,0.0,0.0,0.0005496141274836,IAU,-0.3292706908277961,0.3061183569547066,0.042080586917089685,0.1603271886104023,37.319599838256835,0.11666666666666667,-0.024373251449290256,,-0.000894818632847545,0.006635379889868398,0.1030604486949293,0.3781669229659585,0.3379530330528515,-0.1412764788793305,-0.01579764641526088,0.0,0.05,0.16175745150934231,0,0,0.004946422319176637,0.0075534856570134866,0.2,-0.00023895473054559558,0.1103788449761129,0.0,0.009301099433542617,0.23140495867768596
2023-07-05,36.619998931884766,36.619998931884766,36.27999877929688,36.290000915527344,5069600,0.0,0.0,0.0,-0.0032957685357775,IAU,-0.27547571588938186,0.25376428941330786,0.04164589489685642,0.04192699769812558,37.29359985351562,0.08333333333333333,-0.026910755248361284,,-0.00045038815525711833,0.0038727353731426994,0.03953252260072062,2.6231368398300337,0.025363051656486446,-0.12004564486542108,0.02329810882187329,0.0,0.05,0.20172176592543978,0,0,0.009338098160196765,0.007389239472554663,0.6,0.0011329916565806044,0.10613201643912659,0.0,0.009068822377460492,0.24793388429752067
2023-07-06,36.22999954223633,36.27999877929688,36.04999923706055,36.18000030517578,4066100,0.0,0.0,0.0,-0.0030311547968161,IAU,-0.3340833103128807,0.2097845332575957,0.04093636932547628,-0.19794461101467575,37.26299987792969,0.05,-0.029063671102748545,,-0.0001319372493847144,-0.005770791096314065,0.06926927492551493,-0.8610524500748942,0.258698613174839,-0.14219373411183198,0.08163307310463383,0.0,0.05,0.23028367681145062,0,0,0.006337821340145673,0.007498188102113969,0.4,0.00030878392334210457,0.0955218784249008,0.0,0.009241166699214862,0.39669421487603307
2023-07-07,36.38999938964844,36.650001525878906,36.38999938964844,36.459999084472656,3370300,0.0,0.0,0.0,0.007739048560948,IAU,-0.31135654441825467,0.40657038144370866,0.04094163805373493,-0.17112220555323288,37.23439987182617,0.18333333333333332,-0.020797992985499225,,7.846018989870184e-05,0.001373228159024631,0.05495568076880595,-2.8817735615010474,0.15865649064906484,-0.1303008356765939,0.011075701624313516,0.0,0.05,0.29004524856701863,0,0,0.00718634975227664,0.006889548374311659,0.55,0.008600684131475805,0.09723918667574413,0.0,0.0087268161758225,0.6033057851239669
2023-07-10,36.38999938964844,36.5099983215332,36.380001068115234,36.47999954223633,3863100,0.0,0.0,0.0,0.0005485589211708,IAU,-0.28160051245206885,0.440508522219669,0.037469781813932776,0.1462184375278166,37.210399856567385,0.2,-0.019628929469892475,,0.0004171698170797012,0.00523556412002435,-0.004118838546312809,5.857639300586593,-0.07874466410702785,-0.11086035263029444,0.008572069297113306,0.0,0.05,0.3233492166577976,0,0,0.00356547604723696,0.006274833523806536,0.05,0.0025102982770088054,0.09713029101891772,0.0,0.008316498348373709,0.30578512396694213
2023-07-11,36.619998931884766,36.66999816894531,36.54999923706055,36.619998931884766,3123300,0.0,0.0,0.0,0.003837702615274,IAU,-0.03058788916082605,0.5670871275911472,0.03447443858292788,-0.191504232352256,37.1889998626709,0.21666666666666667,-0.015300248269308203,,0.0010506815508990065,0.012161377086722602,-0.07448512273884447,0.1647300924621854,-0.35808533377178564,-0.09685812631160573,0.07197682751538956,0.0,0.05,0.3755429707850857,0,0,0.0032894444460129877,0.005943437949173806,0.05,0.005798386764799206,0.09014150160074727,0.0,0.00811858254372165,0.256198347107438
2023-07-12,36.970001220703125,37.130001068115234,36.95000076293945,37.119998931884766,3928100,0.0,0.0,0.0,0.0136537415233142,IAU,0.22080151458144498,0.9622414248920963,0.03457978501858501,0.25767617583965685,37.177199859619144,0.43333333333333335,-0.0015386023678590766,,0.002051423176097772,0.01810202589097676,-0.031335287110538214,-2.842991493159292,-0.22516569354584193,-0.04831680770369005,0.16308723816927284,0.0,0.05,0.5172383978808434,0,0,0.004915355281975617,0.005058889373529576,0.25,0.022747896823890904,0.09072800177541177,0.0,0.008401306928856564,0.45454545454545453
2023-07-13,37.130001068115234,37.16999816894531,37.02999877929688,37.13999938964844,3385600,0.0,0.0,0.0,0.0005388054509476,IAU,0.4675905681408489,0.9354391419815851,0.03697545575565033,-0.13810748198874778,37.169599838256836,0.48333333333333334,-0.0007963617778292686,,0.00264167815674219,0.018092101307401798,-0.01936786130535262,-0.9164005392364037,-0.16735938614397083,-0.029963456603795464,0.20339175068348747,0.05,0.05,0.6623693196256413,0,0,0.0037715353900017456,0.00454563218350079,0.2,0.026317857071654606,0.09019850055772645,0.0,0.00854805763774944,0.33884297520661155
2023-07-14,37.060001373291016,37.16999816894531,36.970001220703125,37.02000045776367,3924600,0.0,0.0,0.0,-0.0032309890645343,IAU,0.35191842657825817,0.8314595607802404,0.03800139293341946,0.15920368620037806,37.14499984741211,0.36666666666666664,-0.0033651740520103113,,0.002693344022415987,0.010923034886563876,0.04669731704536957,0.16996104429622924,0.16446607126961998,-0.11398321429625,0.15408333675300404,0.05,0.05,0.7473471554929476,0,0,0.0053849475371270505,0.004185351740470872,0.4,0.015347819446172304,0.09083448861429826,0.0,0.00836737166058637,0.38016528925619836
2023-07-17,36.93000030517578,37.060001373291016,36.86000061035156,37.040000915527344,3470100,0.0,0.0,0.0,0.0005402608729432,IAU,0.3343238834883982,0.8540118003841372,0.03739986182803217,-0.11580798043112672,37.11439987182617,0.38333333333333336,-0.0020045846505875042,,0.002924875460451886,-0.0021551190371589257,-0.005707966546419097,-0.9271255143599076,-0.10173176982216359,-0.14651411712565804,0.06785420447366637,0.05,0.05,0.8300478111258413,0,0,0.005402505685207517,0.004552757668064984,0.45,0.015339521397944705,0.08691370847952076,0.0,0.00824811495089441,0.3884297520661157
