date,open,high,low,close,volume,dividends,stock_splits,daily_return,ticker,RSI,bb_pos,bb_width,volume_change,ma_50,price_percentile_60,price_vs_ma50,price_vs_ma252,c_10d_trend,3d_P,vc_5d_mean,vc_5d_trend,volume_momentum_5d,rsi_50,rsi_5d_trend,overbought,oversold,bb_5d_mean,bb_breakout_up,bb_breakout_down,amplitude,amp_5d_mean,amp_percentile,momentum_5d,volatility_22d,market_uptrend,market_volatility,momentum_10d_percentile
2023-07-03,32.829079091236494,33.994165375599835,32.79149843759654,33.58074951171875,2039300,0.0,0.0,0.0211430037662729,MOS,0.03534371306298368,0.7449017776740187,0.08567763983365362,-0.5075819771091901,34.32223049163818,0.5166666666666667,-0.021603519622656053,,0.0005623675871994547,0.05334516667530198,-0.025352627859346222,1.1532240375355511,-0.4109133976543995,-0.20112918561311716,0.027211306171562723,0.0,0.0,0.5427231162163129,0,0,0.03657139722788205,0.030318936851853905,0.75,0.04055780146595957,0.3909334913398355,0.0,0.009301099433542617,0.4462809917355372
2023-07-05,33.458602698699885,33.590143947675486,32.83847710765047,33.082767486572266,3991500,0.0,0.0,-0.014829389825641,MOS,-0.1055197056885497,0.5424283264770873,0.07117192305363228,0.957289265924582,34.16107624053955,0.4,-0.03156542101819493,,0.001107637525283465,0.012363573794588634,0.15907420100296343,1.1657669349723996,0.1138551695269987,-0.19926285447182523,0.03447465861490804,0.0,0.0,0.5429970546144994,0,0,0.022383861318006196,0.026294985551073447,0.25,0.014374520958023869,0.39447699418676463,0.0,0.009068822377460492,0.6033057851239669
2023-07-06,32.72572657468067,32.81028573034242,31.654597341307685,32.772705078125,3581700,0.0,0.0,-0.0093723237807452,MOS,-0.003996328941825595,0.4033775072920074,0.07013941080524454,-0.1026681698609545,33.986622734069826,0.25,-0.03571751348885677,,0.0023846878219462536,-0.0034284823409264087,0.16022886059851357,0.3297799704357011,0.12106795204857734,-0.21699161336659217,-0.010484839449821533,0.0,0.0,0.5489819458470601,0,0,0.03493324400698372,0.028560853080035375,0.65,0.028318236040459868,0.3730275182537271,0.0,0.009241166699214862,0.3140495867768595
2023-07-07,32.76330457743713,34.93374566965718,32.70693181155465,34.52972412109375,6363600,0.0,0.0,0.0536122678546153,MOS,0.1637104316145252,1.1009701638090958,0.07616365209675996,0.7766982159309825,33.88018466949463,0.6666666666666666,0.019171662077271945,,0.005993181543538768,0.02825948268497802,0.36167949317404935,0.1628485961345644,1.5886181507545865,-0.1226950624043596,0.027890402417439678,0.0,0.0,0.6658997108568806,1,0,0.06794720950846612,0.03713998929964749,1.0,0.056879101968324075,0.4110130043760697,0.0,0.0087268161758225,0.9338842975206612
2023-07-10,33.87201061904578,34.35120058131284,33.646512412050186,33.655906677246094,4619400,0.0,0.0,-0.0253062387867111,MOS,0.013537942004877977,0.7318066215030887,0.0777302934535749,-0.27409013765792944,33.76542293548584,0.5916666666666667,-0.003243443994437545,,0.005881131139179118,0.017324402830157792,0.16992943944549813,0.1685362052881821,0.11541990631187526,-0.13441545260232046,0.022106136856037975,0.0,0.0,0.7046968793510595,0,0,0.020408161003295365,0.03644877461292669,0.2,0.025247319227790874,0.4023813389955124,0.0,0.008316498348373709,0.8016528925619835
2023-07-11,33.82503296787205,34.435764163483746,33.40221933892776,34.360595703125,3009000,0.0,0.0,0.0209380490811537,MOS,0.1980486584114405,0.9367319926844934,0.08503561393328249,-0.3486167034679829,33.66662288665771,0.6666666666666666,0.02061308075964785,,0.006629573230774162,0.048451619151202774,0.20172249417373952,-1.3797340341156805,0.47550630118177817,-0.10991534226977166,0.05931418335238992,0.0,0.0,0.7430629223531545,0,0,0.03070916598585479,0.035276328364521235,0.55,0.025042364542671672,0.3737801721133774,0.0,0.00811858254372165,0.8347107438016529
2023-07-12,34.84918017698062,35.00890777997225,33.65590774248682,33.712284088134766,3896800,0.0,0.0,-0.0188678805394305,MOS,0.05241883294617324,0.6977563193873603,0.08621718544216614,0.2950481887670322,33.54047367095947,0.6166666666666667,0.005122480346008151,,0.006303996131478537,-0.023673517636349173,0.06927427874222958,-0.4761972381848791,-0.023725416510083974,-0.14512457912503124,0.01356712396309628,0.0,0.0,0.7741285209352091,0,0,0.03937650118686324,0.03867485633829265,0.85,0.021003873828882174,0.35624264989355237,0.0,0.008401306928856564,0.5537190082644629
2023-07-13,33.7028872799812,34.247847885397974,33.524367556256536,33.99415969848633,4087100,0.0,0.0,0.0083612136636797,MOS,0.12743403010801657,0.7997703637758526,0.08563244241455893,0.04883494149045364,33.40613956451416,0.6333333333333333,0.017602157616463776,,0.0045198335631862745,0.01005033156539259,0.09957490101251121,-0.8903731898711099,0.14110617863025943,-0.15488726770607286,-0.0030306933843057492,0.0,0.0,0.8534070922319781,0,0,0.02146043641688672,0.03598029482027325,0.25,0.03873741127330707,0.356896225963775,0.0,0.00854805763774944,0.768595041322314
2023-07-14,34.42637335841599,34.46395759628614,33.2237064204127,33.58074951171875,3526300,0.0,0.0,-0.0121612121150912,MOS,0.1846053300256939,0.6409951569697564,0.08596532029922206,-0.13721220425240388,33.268393745422365,0.5583333333333333,0.0093889644533669,,0.002918743632099481,-0.02269594503378547,-0.08320718302416608,-0.8066701543958616,-0.4458639763655793,-0.15986949692891386,0.024347019957130202,0.0,0.0,0.7614120908641102,0,0,0.036484242789759896,0.029687701476532,0.8,-0.027036068696399428,0.35763688360596,0.0,0.00836737166058637,0.4462809917355372
2023-07-17,33.78745449443697,34.15389184054621,33.5431641251075,33.59953689575195,3640200,0.0,0.0,0.0005594688714927,MOS,0.17313740196092964,0.6384903544636351,0.0866423757951768,0.032300144627513294,33.139616050720214,0.5833333333333334,0.013878279227129031,,0.0014419054197383362,-0.0033443949418572316,-0.021929126567077527,-1.5029020976437286,-0.21197558124431748,-0.15067877421048606,0.007180011567917984,0.0,0.0,0.7427488374562196,0,0,0.01818683991033551,0.02924343725794003,0.05,-0.0011703610381956285,0.35032731514663945,0.0,0.00824811495089441,0.4628099173553719
