date,open,high,low,close,volume,dividends,stock_splits,Capital Gains,daily_return,ticker,RSI,bb_pos,bb_width,volume_change,ma_50,price_percentile_60,price_vs_ma50,price_vs_ma252,c_10d_trend,3d_P,vc_5d_mean,vc_5d_trend,volume_momentum_5d,rsi_50,rsi_5d_trend,overbought,oversold,bb_5d_mean,bb_breakout_up,bb_breakout_down,amplitude,amp_5d_mean,amp_percentile,momentum_5d,volatility_22d,market_uptrend,market_volatility,momentum_10d_percentile
2023-07-03,26.210112327732777,26.408386807104822,26.10625323804754,26.16290283203125,26578800,0.0,0.0,0.0,0.0191245744916468,FXI,0.0038710172931487818,0.5096495269779988,0.08508731320852,0.3511941679460717,26.132926635742187,0.4166666666666667,0.0011470661784993563,,-0.0004923067298571701,0.01242217549822322,0.12931957808703962,0.05547003256911464,0.40832741646619963,-0.03405467591269712,-0.0014901840796562038,0.1,0.0,0.4006767965015946,0,0,0.01176902070011013,0.008161654446202914,0.75,0.026204179892981,0.278736978922881,0.0,0.009301099433542617,0.09917355371900827
2023-07-05,25.90797876756832,25.917420666711863,25.756911982987827,25.860769271850582,21147100,0.0,0.0,0.0,-0.0115481665822938,FXI,-0.10895061672411671,0.36949018334877226,0.0843288883256843,-0.2043621231959306,26.11680507659912,0.26666666666666666,-0.009803488749776212,,0.0004572729317827797,0.01670361500857509,0.007952679978379229,2.8145050210330966,-0.20104048994457524,-0.030152276526911378,-0.0022160525228300215,0.1,0.0,0.36865742038312216,0,0,0.006134972283256156,0.0078336621189965,0.15,-0.0071876326510938015,0.27161025298520663,0.0,0.009068822377460492,0.2727272727272727
2023-07-06,25.228178806807406,25.34147980631881,25.020462408704507,25.114879608154297,36824200,0.0,0.0,0.0,-0.0288425164717813,FXI,-0.29411543306034277,0.09111678200786623,0.09142657866765445,0.7413356914186815,26.091211738586427,0.08333333333333333,-0.03741996118134394,,-0.000463267410725979,-0.02169911502583788,0.22945988279213822,0.2475969155828267,1.1951047950594913,-0.053697834898324005,-0.030383862356866468,0.1,0.0,0.30058216429098916,0,0,0.01241329653575808,0.00886705421835048,0.8,-0.027696940828166504,0.27091655879651744,0.0,0.009241166699214862,0.1652892561983471
2023-07-07,25.247061980022973,25.81356336179805,25.247061980022973,25.66249656677246,41733500,0.0,0.0,0.0,0.021804482727457,FXI,-0.296117432020616,0.3290706579418007,0.09257373918110601,0.1333172207407085,26.09084312438965,0.18333333333333332,-0.016417505389726972,,3.119988432871723e-05,-0.019126557495223406,0.16591492902902788,0.6271868327778698,0.7144576679908472,0.010012972414136812,-0.07968482716925195,0.1,0.0,0.31995107741669493,0,0,0.02255640443488905,0.01228223337019333,1.0,0.009818176944567797,0.2816762114692437,0.0,0.0087268161758225,0.36363636363636365
2023-07-10,25.369804026471225,25.70970340346092,25.34147832803117,25.643611907958984,16661500,0.0,0.0,0.0,-0.0007358854881612,FXI,-0.27934268196958956,0.3352479766694105,0.09362435456901368,-0.6007643739441935,26.081646118164063,0.18333333333333332,-0.016794730218351428,,-0.0007950243773282542,-0.008397173402261204,0.08414411659306756,-1.8613752253392013,-0.15297448984779316,-0.012803164569308053,-0.09360616807318664,0.1,0.0,0.32691502538916967,0,0,0.014348762774177088,0.013444491345638099,0.8,-0.00019751132313250322,0.27081064818882544,0.0,0.008316498348373709,0.4297520661157025
2023-07-11,25.66249750001781,25.82300620067685,25.464221198799784,25.81356430053711,22158100,0.0,0.0,0.0,0.0066274748342052,FXI,-0.058253422664287624,0.414202847712286,0.09366896572654253,0.3298982684632237,26.068524131774904,0.3,-0.009780370762417778,,-0.001045393669460582,0.027819551727254366,0.07988493669649792,-0.34246666938469245,-0.16632428853070869,-0.022945712605649645,0.014655649583974622,0.1,0.0,0.3078256895360271,0,0,0.013991203858677602,0.013888927977351594,0.75,-0.012694610980574107,0.2690070772099071,0.0,0.00811858254372165,0.33884297520661155
2023-07-12,26.323412218368176,26.64442959427519,26.22899682616108,26.587779998779297,47207200,0.0,0.0,0.0,0.02999259184932,FXI,0.12751050931087363,0.7195699460293369,0.09543951649840347,1.130471475442389,26.068257369995116,0.7166666666666667,0.019929319455858963,,0.0016381148299589204,0.03605586189166354,0.3468516564241618,0.28105750620311054,1.2323249996453414,0.010558377607531923,0.12871403270767434,0.1,0.0,0.37784164207214005,0,0,0.016093584104751774,0.015880650341650718,0.85,0.028846147451039694,0.2857936237560795,0.0,0.008401306928856564,0.4132231404958678
2023-07-13,26.89935544177536,27.210930917901784,26.8804716430142,27.192047119140625,33461500,0.0,0.0,0.0,0.0227272499016115,FXI,0.22766293562883788,0.9188788188494025,0.10212792632191084,-0.2911780406378688,26.08214164733887,0.9166666666666666,0.04255423066130759,,0.0047628934765162915,0.060382882752216815,0.1403489100128518,0.6286086059012788,-0.09131766610001035,0.0442911298828615,0.1540216325915598,0.1,0.0,0.5433940494404472,0,0,0.012428990871097782,0.015883789208718656,0.65,0.08041591382443249,0.29531924246909347,0.0,0.00854805763774944,0.6859504132231405
2023-07-14,26.852146580846505,26.852146580846505,26.63498650623024,26.710521697998047,28189200,0.0,0.0,0.0,-0.0177083181355488,FXI,0.244802209235704,0.7440467179520451,0.10084196242349068,-0.15756316961283867,26.096348571777344,0.8166666666666667,0.023534829960269565,,0.005181244087177529,0.03474752215610444,0.08217283194214235,0.3228878612196697,-0.3245426336156805,0.04572392760394053,0.12676833057584658,0.1,0.0,0.6263892614424962,0,0,0.007986161309032267,0.012969740583547305,0.25,0.040903112961426694,0.3023398457849005,0.0,0.00836737166058637,0.743801652892562
2023-07-17,26.38950603405403,26.634988219658908,26.228997342938097,26.578338623046875,26913300,0.0,0.0,0.0,-0.004948726814313,FXI,0.19875430574685965,0.7364412646455001,0.08991484743373442,-0.04526201523987905,26.11035316467285,0.7166666666666667,0.01792336761676605,,0.005338449668742337,-0.00035510207068267796,0.19327330368300522,-1.0546491282648203,0.6152987426102092,0.04538446700413047,0.054987347535495446,0.05,0.0,0.706627919037714,0,0,0.015199661066569123,0.01313992024202571,0.8,0.03669027163527489,0.3006241574198846,0.0,0.00824811495089441,0.6528925619834711
