date,open,high,low,close,volume,dividends,stock_splits,Capital Gains,daily_return
2023-03-03,20.87087894771521,21.24710838382987,20.87087894771521,21.20750617980957,74100,0.0,0.0,0.0,0.0
2023-03-06,21.20750399545207,21.53423017078203,21.088693618774414,21.088693618774414,107900,0.0,0.0,0.0,-0.0056023824785335075
2023-03-07,21.098593833668243,21.19760216237391,20.692661385559123,20.73226547241211,33200,0.0,0.0,0.0,-0.016901385775977662
2023-03-08,20.65306138402402,20.880779242370924,20.613457292958298,20.870878219604492,75900,0.0,0.0,0.0,0.006685846627655367
2023-03-09,20.920378181595524,21.138196871625,20.286727930804417,20.296628952026367,131700,0.0,0.0,0.0,-0.02751437967946746
2023-03-10,20.148119467818148,20.16099098556363,19.400608340861726,19.524368286132812,158900,0.0,0.0,0.0,-0.03804871576057722
2023-03-13,19.455062009539066,19.455062009539066,18.732304419877334,19.078832626342773,296400,0.0,0.0,0.0,-0.02281946607750074
2023-03-14,19.653080215518703,19.882779027592655,19.534269833953918,19.761987686157227,84400,0.0,0.0,0.0,0.03580696330818478
2023-03-15,19.266947421702152,19.59862505784289,19.18774113206699,19.544170379638672,85300,0.0,0.0,0.0,-0.011022034320521845
2023-03-16,19.405560799804896,19.979806900024414,19.29665143803718,19.979806900024414,112000,0.0,0.0,0.0,0.022289844589135965
2023-03-17,19.960004255658028,19.960004255658028,19.573873822324412,19.71248435974121,107700,0.0,0.0,0.0,-0.013379635830358172
2023-03-20,19.712482684933054,19.999606646246924,19.69268064171966,19.811491012573242,245600,0.0,0.0,0.0,0.005022535517351212
2023-03-21,20.158022653284682,20.56890473369601,20.108517536807526,20.504549026489258,66200,0.0,0.0,0.0,0.03498262768189275
2023-03-22,20.45504443367524,20.613457018978618,19.870897317208918,19.88079833984375,70500,0.0,0.0,0.0,-0.030420112426745027
2023-03-23,19.672883823156575,20.07881633573726,19.43526304115252,19.60357666015625,139300,0.0,0.0,0.0,-0.01394419252932666
2023-03-24,19.35605465513809,19.552090362822536,19.177841920501514,19.504568099975586,156900,0.0,0.0,0.0,-0.005050535516913923
2023-03-27,19.633277844230072,19.732286179150794,19.395658973476497,19.613475799560547,107000,0.0,0.0,0.0,0.005583702188468154
2023-03-28,19.474864984277033,19.55308173770047,19.351105039508735,19.484766006469727,75900,0.0,0.0,0.0,-0.006562314319306095
2023-03-29,19.73228506362469,20.014457574719174,19.693672400600846,19.960002899169922,164600,0.0,0.0,0.0,0.02439017705126134
2023-03-30,20.217422324369483,20.336232688571044,20.068910785437538,20.148117065429688,63300,0.0,0.0,0.0,0.009424556058936773
2023-03-31,20.24712833592557,20.643159793556656,20.24712833592557,20.61345672607422,62200,0.0,0.0,0.0,0.02309593790493536
2023-04-03,20.56395120686529,20.56395120686529,20.247126076121624,20.445140838623047,75300,0.0,0.0,0.0,-0.008165340228369677
2023-04-04,20.49464759998168,20.571872929253033,20.26692786650379,20.32633399963379,51700,0.0,0.0,0.0,-0.005811006142096065
2023-04-05,20.108514524320803,20.217423875827567,19.880796687921947,19.98970603942871,39000,0.0,0.0,0.0,-0.016561174297890724
2023-04-06,19.900599240319004,20.295641145117028,19.841194996354247,20.217424392700195,37200,0.0,0.0,0.0,0.011391780990791966
2023-04-10,20.02930897504702,20.3213825197556,19.92040150796081,20.31643295288086,48400,0.0,0.0,0.0,0.004897189585455486
2023-04-11,20.336237458054264,20.643161628953816,20.336237458054264,20.573856353759766,55600,0.0,0.0,0.0,0.012670698713496575
2023-04-12,20.742167514464278,20.860976004014013,20.252077301897675,20.33623504638672,86700,0.0,0.0,0.0,-0.01154967271508256
2023-04-13,20.45504270801054,20.860975159657826,20.45504270801054,20.811471939086914,114400,0.0,0.0,0.0,0.023368971277927475
2023-04-14,20.87087615642085,20.999585662806908,20.563952034710386,20.801570892333984,147900,0.0,0.0,0.0,-0.0004757494703838683
2023-04-17,20.692663539054212,20.890680217073236,20.633259291019304,20.851076126098633,127500,0.0,0.0,0.0,0.0023798795783684934
2023-04-18,20.771867851888732,20.979785532825556,20.66889949128564,20.811471939086914,63100,0.0,0.0,0.0,-0.0018993833590270626
2023-04-19,20.61345672607422,20.68276199510629,20.450094575988185,20.61345672607422,40500,0.0,0.0,0.0,-0.009514714460960083
2023-04-20,20.346134332661563,20.573854068121364,20.346134332661563,20.405540466308594,105100,0.0,0.0,0.0,-0.010086433465699596
2023-04-21,20.39563959587168,20.57385422128569,20.336235350209314,20.47484588623047,65100,0.0,0.0,0.0,0.003396402072089355
2023-04-24,20.445142464319794,20.54118030216093,20.217424619544126,20.31643295288086,37700,0.0,0.0,0.0,-0.007736953637152544
2023-04-25,20.108516092073934,20.128318137242083,19.801591945675515,19.831295013427734,101400,0.0,0.0,0.0,-0.023879090418002402
2023-04-26,19.950103861352943,20.153070106858188,19.742188048681374,19.817434310913086,57700,0.0,0.0,0.0,-0.000698930781134699
2023-04-27,20.128317459564528,20.445142617880194,20.128317459564528,20.385738372802734,65600,0.0,0.0,0.0,0.02867697467662067
2023-04-28,20.23722551798122,20.653058983707776,20.23722551798122,20.648107528686523,52600,0.0,0.0,0.0,0.01287023070176474
2023-05-01,20.544150648107024,20.57385371441989,20.227325494477288,20.25702667236328,178800,0.0,0.0,0.0,-0.018940276041274573
2023-05-02,20.17782051985885,20.17782051985885,19.682780741871447,19.804561614990234,50400,0.0,0.0,0.0,-0.022336202873758704
2023-05-03,19.761987607907628,20.11346729574713,19.72238540649414,19.72238540649414,156200,0.0,0.0,0.0,-0.004149357612333815
2023-05-04,19.682783173548554,19.801593565851597,19.583776716460992,19.702585220336914,147800,0.0,0.0,0.0,-0.001003944794157996
2023-05-05,19.94020176567451,20.395639345977585,19.94020176567451,20.365936279296875,81300,0.0,0.0,0.0,0.03366822432394567
2023-05-08,20.33623652440182,20.554053363358282,20.306533455642153,20.497617721557617,59400,0.0,0.0,0.0,0.006465769137979915
2023-05-09,20.31643476545659,20.351087401952025,20.118418081116623,20.276830673217773,100500,0.0,0.0,0.0,-0.010771351643837135
2023-05-10,20.524347237423754,20.563951323204137,20.10851377886346,20.332271575927734,133000,0.0,0.0,0.0,0.002734199619430111
2023-05-11,20.336235375834676,20.349105005319345,20.167921772556788,20.31742286682129,210300,0.0,0.0,0.0,-0.0007303025169123067
2023-05-12,20.34613547507381,20.484747906272904,19.92040282392714,20.05901336669922,128400,0.0,0.0,0.0,-0.012718616028022822
2023-05-15,20.049111067858895,20.377818206571817,19.96990477868344,20.33623504638672,90800,0.0,0.0,0.0,0.01382030484847907
2023-05-16,20.138219487090005,20.177821689642904,19.91050162923659,19.979806900024414,107200,0.0,0.0,0.0,-0.017526751906107307
2023-05-17,20.019409238453452,20.425341731617557,19.93030192157089,20.393659591674805,59800,0.0,0.0,0.0,0.02071354811992121
2023-05-18,20.31643360495764,20.643159793556656,20.31643360495764,20.61345672607422,129900,0.0,0.0,0.0,0.01077771909506331
2023-05-19,20.672858767678782,20.85107337671143,20.464942982758526,20.484745025634766,90700,0.0,0.0,0.0,-0.006244061932448419
