date,open,high,low,close,volume,dividends,stock_splits,Capital Gains,daily_return
2023-03-03,134.81299962102122,137.07113035681593,133.79814112450964,136.9210205078125,2408700,0.0,0.0,0.0,0.0
2023-03-06,137.30285184617648,138.4841475087847,135.00555361716852,135.32861328125,2177100,0.0,0.0,0.0,-0.011630115088658965
2023-03-07,135.47219145496518,136.04324835341166,133.36415513265322,133.902587890625,1899000,0.0,0.0,0.0,-0.01053750094713024
2023-03-08,134.44098720745117,137.61283262542773,134.44098720745117,137.4627227783203,2088300,0.0,0.0,0.0,0.02658749874650157
2023-03-09,137.2865399889414,139.41415982276035,134.52587139545176,134.7314453125,3889800,0.0,0.0,0.0,-0.019869222801769393
2023-03-10,135.45586389758455,135.8050198372685,131.50084458012242,132.12738037109375,3320700,0.0,0.0,0.0,-0.01932781864965749
2023-03-13,130.74704104409832,133.7916166086893,129.37975524076427,132.16653442382812,3512700,0.0,0.0,0.0,0.0002963356468916878
2023-03-14,134.47037795438615,136.8721060442617,133.8307865099197,136.0301971435547,2743200,0.0,0.0,0.0,0.029233290685648727
2023-03-15,134.08531973619682,134.75102248190376,131.6020162120286,134.44427490234375,3527100,0.0,0.0,0.0,-0.01165860429899468
2023-03-16,133.85689520901778,140.00151105955246,133.27278273559884,139.6947784423828,3730200,0.0,0.0,0.0,0.03905338136453085
2023-03-17,139.96234642030538,141.04572461141998,138.07293999360144,138.83001708984375,2828400,0.0,0.0,0.0,-0.00619036274785123
2023-03-20,139.1008544369684,140.74877654622642,137.95221303710622,140.2984619140625,2155800,0.0,0.0,0.0,0.010577286202222647
2023-03-21,141.4406002835227,142.92862854409813,138.49065502472678,140.5758514404297,2899500,0.0,0.0,0.0,0.0019771387553564335
2023-03-22,140.57907815443687,144.31545221998923,139.14325793694553,139.1791534423828,3313200,0.0,0.0,0.0,-0.009935547135126122
2023-03-23,141.5974245692513,144.88848500689684,140.47531558601116,142.97142028808594,4039800,0.357333,0.0,0.0,0.027247376865767725
2023-03-24,141.81335566878658,142.19937737426156,139.06861360242632,140.49168395996094,3120600,0.0,0.0,0.0,-0.01734427987865239
2023-03-27,140.99875825157383,141.43058977595572,138.35542997441425,138.84288024902344,1806300,0.0,0.0,0.0,-0.011735952367169289
2023-03-28,138.5222554191548,138.6367575504522,135.70229225722858,137.80255126953125,2737500,0.0,0.0,0.0,-0.007492850750620339
2023-03-29,140.10237031115625,143.22332490063616,139.840659688063,142.23208618164062,3140400,0.0,0.0,0.0,0.03214407042033307
2023-03-30,144.03465814896612,145.51989164409898,143.55048742429793,144.57444763183594,2602200,0.0,0.0,0.0,0.016468586751964942
2023-03-31,143.47524373420876,145.69000533863127,143.24297477973093,145.47080993652344,2151000,0.0,0.0,0.0,0.00620000504494489
2023-04-03,144.62023854350096,145.1698368630233,142.43163919731813,144.21456909179688,1876800,0.0,0.0,0.0,-0.008635690179182531
2023-04-04,144.4762697019729,144.5187849433666,140.73374540047996,141.5254364013672,2324100,0.0,0.0,0.0,-0.018646747740985736
2023-04-05,140.01404841003267,140.13183017345068,137.60300404762947,139.07188415527344,3343800,0.0,0.0,0.0,-0.017336475396093842
2023-04-06,137.8025600449864,139.37611833878486,136.73606981457078,138.3554229736328,1894800,0.0,0.0,0.0,-0.005151732760309002
2023-04-10,137.16462734866352,140.89734330889442,136.9454469446053,140.7991943359375,1927200,0.0,0.0,0.0,0.017662996576364165
2023-04-11,141.57778444577136,141.67593341007353,139.79157512839168,140.05984497070312,1823100,0.0,0.0,0.0,-0.005251090879613507
2023-04-12,141.44695387928172,141.48948410622154,137.36420184737955,137.4983367919922,2598900,0.0,0.0,0.0,-0.018288669241685485
2023-04-13,137.8091007191111,139.44480700525153,136.70662455886196,138.63021850585938,3013500,0.0,0.0,0.0,0.008231966584290484
2023-04-14,138.49935209916407,140.17432382775692,136.90617616112246,138.414306640625,1963500,0.0,0.0,0.0,-0.0015574660962195397
2023-04-17,136.92579397247766,138.50263171800896,136.5135953025907,138.414306640625,2206500,0.0,0.0,0.0,0.0
2023-04-18,139.4938759259908,140.69776564826935,137.95958331106715,139.01296997070312,2765100,0.0,0.0,0.0,0.004325154997398384
2023-04-19,137.16790188445728,137.8221784284865,136.65100993678703,137.4917755126953,1264500,0.0,0.0,0.0,-0.010942823956127334
2023-04-20,136.11448175680195,139.4251745331407,135.97708220360548,137.36416625976562,2391900,0.0,0.0,0.0,-0.000928122809192411
2023-04-21,136.88984309561118,136.88984309561118,135.1559875377973,136.35659790039062,2157600,0.0,0.0,0.0,-0.0073350160147998
2023-04-24,136.11123143305934,136.8865694165221,134.82884031902793,135.74484252929688,2074800,0.0,0.0,0.0,-0.0044864376239471815
2023-04-25,134.93353348969944,134.9466220181578,131.09941830021938,131.18447875976562,2482500,0.0,0.0,0.0,-0.03359511628257272
2023-04-26,132.5486218165013,133.2356195781099,131.21059727145052,131.884521484375,1926300,0.0,0.0,0.0,0.005336322796931858
2023-04-27,131.7144407902719,132.60754564044421,129.08748035216996,132.44070434570312,3116700,0.0,0.0,0.0,0.004217195885220182
2023-04-28,133.055721114422,134.8615485056332,132.46685719425543,134.82884216308594,2359200,0.0,0.0,0.0,0.018031751108399163
2023-05-01,135.36860369551064,136.44491781050567,135.01530334765664,136.049072265625,1803900,0.0,0.0,0.0,0.009050215687998797
2023-05-02,136.10142901587582,136.87675206088053,133.7590767581677,135.0774688720703,2115600,0.0,0.0,0.0,-0.007141565740762301
2023-05-03,134.3185008958302,135.93785429108576,133.42867568458593,133.5268096923828,2525400,0.0,0.0,0.0,-0.011479776698777977
2023-05-04,132.47014339865237,133.91939086080765,131.58684747449524,132.77764892578125,2102700,0.0,0.0,0.0,-0.0056105644127008025
2023-05-05,132.941198759564,136.30096627235682,132.27055410952565,135.7317352294922,1619400,0.0,0.0,0.0,0.022248370321440003
2023-05-08,135.5812611450204,136.39911434948903,134.45588746825098,136.3042449951172,1365300,0.0,0.0,0.0,0.004217950685276417
2023-05-09,134.36755927409573,134.54748907148388,133.43846859080332,133.98480224609375,2348400,0.0,0.0,0.0,-0.01701665820537379
2023-05-10,135.48963270310233,136.30750073974943,134.0403856373953,135.34896850585938,2766600,0.0,0.0,0.0,0.010181499967884644
2023-05-11,135.38825931835183,135.6794266556634,133.18658618333097,134.4624481201172,1854600,0.0,0.0,0.0,-0.006549886530563431
2023-05-12,134.94333656352055,135.5027437776655,133.07206664381243,134.33811950683594,1383300,0.0,0.0,0.0,-0.0009246344612897639
2023-05-15,134.72085016978846,138.0119100799824,134.32500468733386,137.98573303222656,1799100,0.0,0.0,0.0,0.027152483143141115
