date,open,high,low,close,volume,dividends,stock_splits,daily_return
2023-03-03,160.92622234474652,161.79981903114452,158.62727631125014,161.55152893066406,4379200,0.0,0.0,0.0
2023-03-06,161.19288797169756,162.30558398484084,158.90314678695657,159.13304138183594,4090100,0.0,0.0,-0.014970378583455624
2023-03-07,158.87557840551844,160.00665601052276,157.3858517218267,158.22267150878906,3844100,0.0,0.0,-0.005720809865390919
2023-03-08,159.64802574735984,162.17686665088934,159.13306402661493,162.04812622070312,3805400,0.0,0.0,0.02417766477733596
2023-03-09,162.17683575614114,163.60218498202275,159.06865649305567,159.49166870117188,4651200,0.0,0.0,-0.015775915335481616
2023-03-10,160.92620956618686,161.17449964695152,157.2295007090039,157.83642578125,5929700,0.0,0.0,-0.010378240652953341
2023-03-13,156.49385996341357,161.68948682668346,156.2455838750621,159.90550231933594,5453400,0.0,0.0,0.013108992603225289
2023-03-14,161.79981202683138,162.02970662022886,158.93073199135932,161.59750366210938,5034600,0.0,0.0,0.010581257794334498
2023-03-15,160.21814423652563,161.04577323376952,158.05714336785945,160.3652801513672,4918300,0.0,0.0,-0.007625263279553485
2023-03-16,159.51006734002127,163.39067508189243,158.90314225923657,162.88491821289062,5028500,0.0,0.0,0.0157118676757535
2023-03-17,163.5746310362531,164.68731318370308,160.56760535786302,161.5791473388672,12963300,0.0,0.0,-0.008016524110088574
2023-03-20,161.73546227338042,165.40457130855975,161.4044134701199,164.75167846679688,4964600,0.0,0.0,0.01963453316953201
2023-03-21,164.7700617715591,166.13104799551286,162.07570361823417,164.06199645996094,4217500,0.0,0.0,-0.004186191080140844
2023-03-22,163.1056371604436,166.8851054286718,162.0849044447424,162.1400909423828,4738000,0.0,0.0,-0.011714507680315567
2023-03-23,163.81370364099493,167.2621228099546,163.08724284332828,165.78160095214844,5083300,0.0,0.0,0.02245903519974979
2023-03-24,165.3678192467836,165.97474448276537,163.37233539362137,165.07354736328125,5345400,0.0,0.0,-0.004271002239093824
2023-03-27,165.18386950384192,165.34938687766427,162.2228259866977,162.8113555908203,4453200,0.0,0.0,-0.013704144659122619
2023-03-28,162.18603556580314,163.30792232006544,160.23653387620428,163.21597290039062,4061500,0.0,0.0,0.002485190962890904
2023-03-29,164.99994695239096,167.24372051216147,164.56775800990846,166.48046875,5227100,0.0,0.0,0.02000108072511786
