date,open,high,low,close,volume,dividends,stock_splits,daily_return
2023-03-03,159.29412504434876,159.70847111453872,157.7564319972516,159.43223571777344,3627100,0.0,0.0,0.0
2023-03-06,158.5759101802032,159.90182875057343,158.5759101802032,159.75450134277344,3611400,0.0,0.0,0.0020213329101805844
2023-03-07,159.91104391493317,160.45429796740513,158.25364557272414,158.962646484375,4094900,0.0,0.0,-0.004956698257280512
2023-03-08,158.99944512430656,159.6255795281909,158.17075311465982,159.3953857421875,2920200,0.0,0.0,0.002722270089124512
2023-03-09,159.8649974060466,160.54637616179002,157.63672294526253,158.18919372558594,4042100,0.0,0.0,-0.007567295696705445
2023-03-10,158.86134279632444,160.4358745570484,157.41573305043448,158.4009552001953,4129900,0.0,0.0,0.0013386595482414165
2023-03-13,159.0731434183603,163.1890103312469,158.93503273668628,159.94789123535156,8265100,0.0,0.0,0.009765951431297548
2023-03-14,158.82455005710938,160.0399662504791,157.97743839508385,159.7821502685547,6480800,0.0,0.0,-0.0010362185178984795
2023-03-15,159.78212677166061,162.66415777782422,159.46906656106364,162.63653564453125,7099800,0.0,0.0,0.017864231838030875
2023-03-16,162.61812990494028,162.9772317179153,161.43033592353564,162.5260467529297,4734400,0.0,0.0,-0.0006793608285106112
2023-03-17,162.52603136168256,162.69177820962204,160.42666495388264,161.25537109375,8854600,0.0,0.0,-0.00781828934233142
2023-03-20,162.51685078486662,163.60335896400076,161.60527812192757,163.52049255371094,4367000,0.0,0.0,0.014046796981689758
2023-03-21,163.58493313963135,164.0545234558682,162.31425880757067,163.90719604492188,3812000,0.0,0.0,0.002364862563534187
2023-03-22,163.75067961510513,165.15946473138533,162.44318034607002,162.5260467529297,4380800,0.0,0.0,-0.008426410342677437
2023-03-23,162.1116672938019,163.1797698175957,161.15406733965423,161.73414611816406,4655600,0.0,0.0,-0.004872453681036504
2023-03-24,162.5444744129526,165.1318509462428,162.41556642356895,164.9016571044922,3713800,0.0,0.0,0.019584676843775073
2023-03-27,165.35282489852722,166.3380471328173,165.10421164131114,165.26995849609375,4078600,0.0,0.0,0.0022334608279175328
2023-03-28,165.12263732024297,166.1631179120546,165.12263732024297,165.21470642089844,2850000,0.0,0.0,-0.00033431408646855676
2023-03-29,166.33807164675108,166.57748224450714,165.73037055609717,166.3564910888672,4496000,0.0,0.0,0.006910914244280253
2023-03-30,166.6603448268588,166.9642023901575,165.8132331579278,166.50381469726562,2743000,0.0,0.0,0.000885589780321494
2023-03-31,167.7284223496944,168.03227986716558,166.95497451426692,167.85733032226562,4479800,0.0,0.0,0.00812903672784282
2023-04-03,167.48900265071592,168.28086988183173,166.10783985574054,168.04147338867188,3902300,0.0,0.0,0.0010970212981031846
2023-04-04,167.7468366477556,168.83335880277454,166.7524116922007,167.4429931640625,3306400,0.0,0.0,-0.0035615030774285295
2023-04-05,168.7320846950872,170.3066167424182,168.55713512872632,169.0911865234375,3826300,0.0,0.0,0.00984331042004305
2023-04-06,168.77811556031705,170.1040342423488,168.5939633100162,169.75413513183594,3389700,0.0,0.0,0.003920657380368731
2023-04-10,169.26612810156126,169.33057506775344,167.29566948644143,168.68603515625,2408100,0.0,0.0,-0.006292040984783198
2023-04-11,168.88859502342706,169.31215782127867,168.28087998517208,168.42820739746094,3586700,0.0,0.0,-0.0015284475596941682
2023-04-12,168.21644601062218,169.2200877407347,167.8113026205065,168.09674072265625,3620900,0.0,0.0,-0.0019679997782229286
2023-04-13,168.1519789876585,169.98432687298794,167.6823886476617,169.77255249023438,4303600,0.0,0.0,0.00996932933008532
2023-04-14,168.81493595331582,169.4410704477808,168.4282120228738,168.97146606445312,2572900,0.0,0.0,-0.004718586214502052
2023-04-17,169.59757861452476,170.11321045506267,168.9438220703267,169.83697509765625,3224400,0.0,0.0,0.0051222200609479795
2023-04-18,170.13163012807334,170.54597613980047,169.1832328379304,170.18687438964844,2438600,0.0,0.0,0.0020602068059147882
2023-04-19,170.56443946425952,170.63810318195175,169.66206945996777,170.08563232421875,2209900,0.0,0.0,-0.0005948876245173151
2023-04-20,170.1960929040377,171.30102038799114,169.6067973092682,170.64727783203125,3868200,0.0,0.0,0.0033021337554361985
2023-04-21,171.25499861160256,171.61410040718386,170.46313131238284,170.720947265625,3781800,0.0,0.0,0.0004317058820373365
2023-04-24,171.72459304686183,171.78905406167024,170.3618495400375,170.80381774902344,3540200,0.0,0.0,0.00048541485228237313
2023-04-25,171.7798320633351,175.11303404360024,171.48519128299392,174.68028259277344,6231600,0.0,0.0,0.022695422706803914
2023-04-26,173.547737293332,174.41326838657378,172.98606375728684,173.6029815673828,4481700,0.0,0.0,-0.006167273199930046
2023-04-27,173.27148556864827,174.90126174937416,172.65456781660305,174.661865234375,4574500,0.0,0.0,0.006099455536028309
2023-04-28,174.8552273037826,176.43896197505788,174.6158307790238,175.7667999267578,4608900,0.0,0.0,0.006326135879175077
2023-05-01,175.3616671430652,177.09272934190943,175.2051370154978,176.4942169189453,3137800,0.0,0.0,0.004138534652110781
2023-05-02,176.19956874104412,177.24925206138502,174.71711988907953,177.01905822753906,3712200,0.0,0.0,0.0029737025821916507
2023-05-03,177.3228931019718,177.9398108118108,176.5862701178649,176.95457458496094,3389600,0.0,0.0,-0.00036427514203152267
2023-05-04,177.78328914774426,178.58435912914715,176.9361775932907,178.0595245361328,4267600,0.0,0.0,0.006244257622406657
2023-05-05,177.5439068941287,179.0723832727696,177.14796619399834,178.8790283203125,4146500,0.0,0.0,0.004602414761662343
2023-05-08,178.0779336520281,178.63040444036668,177.38735219156277,178.0319061279297,2249900,0.0,0.0,-0.004735726710600741
2023-05-09,178.50149191331903,179.247317623625,177.4426059875614,178.75930786132812,3087600,0.0,0.0,0.004085794222052241
2023-05-10,178.73170089468647,180.08524176155268,177.40578216388556,178.8790283203125,4352900,0.0,0.0,0.0006697299313624949
2023-05-11,178.88820781409225,180.0299741397331,177.70961666177934,179.86422729492188,3690200,0.0,0.0,0.0055076270475107325
2023-05-12,179.86423964361512,180.67452638517904,179.50513784677034,180.5824432373047,2741000,0.0,0.0,0.003993100535801153
2023-05-15,180.99681440145747,181.28225250740996,178.63041504580818,178.8790283203125,2946400,0.0,0.0,-0.009432893289375466
