date,open,high,low,close,volume,dividends,stock_splits,daily_return
2023-03-03,447.5035494484526,448.1016050561473,445.14876965609153,446.5597839355469,1060500,0.0,0.0,0.0
2023-03-06,445.5599262375262,450.2134216786515,445.5599262375262,448.6903076171875,905700,0.0,0.0,0.00477097078215194
2023-03-07,449.93310449506595,453.28774249596535,446.66256271784323,447.279296875,1137900,0.0,0.0,-0.003144731941460477
2023-03-08,449.50328592011147,455.6705991953565,445.45714240730376,448.0642395019531,1252900,0.0,0.0,0.0017549272511321323
2023-03-09,451.3347780522019,451.57774171650783,443.4948082815865,444.6535339355469,1035000,0.0,0.0,-0.007612090556919804
2023-03-10,444.5226710485285,450.6806303660506,443.3172633660983,444.3264465332031,1335000,0.0,0.0,-0.0007356005909786578
2023-03-13,440.9344012242432,447.503516307703,439.9345431199092,446.03643798828125,1701000,0.0,0.0,0.003848502533261522
2023-03-14,448.80238176505577,449.7181150941556,443.7377023166215,447.4754638671875,1761400,0.0,0.0,0.003226251840312777
2023-03-15,443.8592053914066,443.98068721031643,434.11299852548984,442.2799987792969,2273300,0.0,0.0,-0.011610614452444379
2023-03-16,440.06536756239876,446.70922516820474,437.07514685319796,442.2145690917969,1633000,0.0,0.0,-0.00014793725169703897
2023-03-17,443.0368923405941,443.7844617951003,432.9169150258196,435.3277587890625,6525100,0.0,0.0,-0.015573458642211269
2023-03-20,437.5237113069602,446.4476062521194,434.7110364099182,444.5133361816406,1515400,0.0,0.0,0.021100371403214302
2023-03-21,447.475516000606,447.8306079519772,440.40179459798566,443.6349792480469,1069000,0.0,0.0,-0.001975996808417091
2023-03-22,444.27033619988964,445.5131293568971,437.61712526220816,438.1590881347656,1261700,0.0,0.0,-0.012343235699229127
2023-03-23,437.9068527536262,440.0747615412167,435.91648994103696,437.2247009277344,1168500,0.0,0.0,-0.002132529559089824
2023-03-24,437.22468400339915,444.48530460302794,436.5238536608471,443.42938232421875,1126000,0.0,0.0,0.014191058701209736
2023-03-27,445.83088861079153,446.25139823814425,441.4390354167752,442.35479736328125,1273000,0.0,0.0,-0.0024233508282763827
2023-03-28,442.92475796124666,444.4291933455546,440.2709505971727,440.5325927734375,1076100,0.0,0.0,-0.004119328196970584
2023-03-29,440.36448238488276,443.20516125160526,439.82249087223465,443.1023864746094,1146400,0.0,0.0,0.005833379285272278
2023-03-30,443.42942330331016,444.606798996139,440.80364765857234,442.1585693359375,950300,0.0,0.0,-0.0021300204365429787
2023-03-31,443.1023427716017,444.1862971731241,440.1495073709428,441.7380676269531,1409600,0.0,0.0,-0.0009510201501147231
2023-04-03,441.9903625233952,455.9135204597663,441.7567523952116,454.7174377441406,1656700,0.0,0.0,0.02938250304510448
2023-04-04,453.7549249693625,458.4645127211552,452.9699984302069,456.51153564453125,1081100,0.0,0.0,0.003945522540967694
2023-04-05,456.0069885435917,461.4547644043877,455.1005800691318,457.86651611328125,1305900,0.0,0.0,0.0029681187942751652
2023-04-06,459.2494902911114,464.39826675778727,456.95077456266597,458.03472900390625,1093300,0.0,0.0,0.0003673841276992107
2023-04-10,459.5298253401747,465.74387789680003,459.5298253401747,464.183349609375,1024400,0.0,0.0,0.013423917917403827
2023-04-11,463.8375822874679,464.1833207115105,455.081879321093,455.8574523925781,1224200,0.0,0.0,-0.01793665633160557
2023-04-12,451.1478511905037,459.04388463317724,450.1106359484331,456.10040283203125,1105600,0.0,0.0,0.0005329526547783736
2023-04-13,454.90431914252963,461.1557282051875,454.119392565106,459.87554931640625,909500,0.0,0.0,0.008277007564418293
2023-04-14,457.8197900472513,459.2775149751827,453.30642637215243,455.99761962890625,843200,0.0,0.0,-0.008432563316889685
2023-04-17,454.67068972874875,459.98765809023797,454.67068972874875,457.5394287109375,1287800,0.0,0.0,0.0033811779177399526
2023-04-18,466.28580626788363,474.7892204623134,465.35136577436083,468.5378112792969,2561800,0.0,0.0,0.024038108801564873
2023-04-19,469.0891405285896,470.33193387141563,461.5014880771597,462.69757080078125,962200,0.0,0.0,-0.012464822129444442
2023-04-20,463.323598248713,463.323598248713,456.99744663452145,458.4364929199219,839900,0.0,0.0,-0.009209207373803152
