date,open,high,low,close,volume,dividends,stock_splits,daily_return
2023-03-03,138.12884775873113,138.29389766730174,136.89581042453844,137.7696075439453,4250300,0.0,0.0,0.0
2023-03-06,137.81818305139114,140.07066069114995,137.51720875625725,139.5366668701172,4498100,0.0,0.0,0.012826191187401248
2023-03-07,139.48806612967783,139.9249646114384,137.75017579035892,138.7113494873047,4682100,0.0,0.0,-0.005914698991489553
2023-03-08,139.25505213587698,139.84729693218983,138.16765768283236,139.0123291015625,4393100,0.0,0.0,0.0021698268769663187
2023-03-09,139.61430934609635,139.6628569218141,136.59483383799162,136.98318481445312,5816500,0.0,0.0,-0.014596865617774624
2023-03-10,137.1093897999987,137.9346540484897,134.9540080545322,135.44915771484375,6332200,0.0,0.0,-0.011198652606064341
2023-03-13,136.01227199597042,138.25503039744598,135.60449908794197,135.66275024414062,6706400,0.0,0.0,0.0015769203212510075
2023-03-14,137.1870726511358,139.02205834100397,136.80842528067538,138.8472900390625,6487700,0.0,0.0,0.02347394394696356
2023-03-15,139.293902945912,140.7113972395983,138.56573380727286,140.21624755859375,7801500,0.0,0.0,0.009859447160589951
2023-03-16,138.78904794164933,139.39101122694333,137.0414388812869,137.39096069335938,8213900,0.0,0.0,-0.02014949704066027
2023-03-17,137.15795833166953,138.7307991050879,136.4006635285688,138.30360412597656,9163900,0.0,0.0,0.006642674510836999
2023-03-20,138.76962875082575,141.77940079416436,138.5851716588912,141.3716278076172,5601700,0.0,0.0,0.022183251846756402
2023-03-21,141.9250109665304,142.37162788527033,140.05119618065132,140.45896911621094,5559100,0.0,0.0,-0.006455741548425986
2023-03-22,140.73084560907304,141.4395928887592,139.24538147299455,139.2842254638672,4630600,0.0,0.0,-0.008363607249401106
2023-03-23,138.8472994649483,139.66286023830835,137.06086122737955,138.15797424316406,6064400,0.0,0.0,-0.008085992630912031
2023-03-24,137.77930871214707,138.76960803968643,136.62394468204596,138.39096069335938,4406800,0.0,0.0,0.001686377145232676
2023-03-27,139.2356523138678,140.633739435706,138.8472865496688,139.7113800048828,4945900,0.0,0.0,0.009541225127045472
2023-03-28,139.39103777661185,139.75996683793983,138.47839649266828,138.63372802734375,3462500,0.0,0.0,-0.007713415882810715
2023-03-29,139.67254048868017,139.86671594907537,139.28418956788977,139.62399291992188,3965000,0.0,0.0,0.007143030102911174
2023-03-30,140.1385920617932,140.87647969661464,139.63373872860484,140.36190795898438,4601900,0.0,0.0,0.00528501601788256
2023-03-31,140.68230512968586,141.05124898839154,140.27453209278923,140.62405395507812,5228100,0.0,0.0,0.0018676434362117078
2023-04-03,140.77939393825972,142.5270031707665,140.30365134271452,142.4881591796875,5674600,0.0,0.0,0.01325594855347334
2023-04-04,141.35218024307545,142.11919331433208,138.6142721673616,142.0512237548828,6955000,0.0,0.0,-0.0030664683109119517
2023-04-05,142.7405695562428,145.69207520513112,142.7405695562428,144.77943420410156,8223600,0.0,0.0,0.019205821513557764
2023-04-06,145.05127886295463,145.5852724994689,144.1192307107099,145.2551727294922,4263500,0.0,0.0,0.003285953754453619
2023-04-10,144.80856952040443,145.63383383800902,143.57554706044985,145.62413024902344,4984500,0.0,0.0,0.0025400645815096823
2023-04-11,145.6338442085237,145.9153964555516,145.17752364483238,145.58529663085938,5550100,0.0,0.0,-0.0002666702152840372
2023-04-12,145.3522866169936,146.3134604720581,144.90566965940067,145.15809631347656,4717300,0.0,0.0,-0.002934364439741488
2023-04-13,145.3134508529205,146.17754441976095,144.49790486470636,145.99307250976562,3490800,0.0,0.0,0.005752184807424676
2023-04-14,145.42993903076382,145.7794608223461,144.85711617681054,145.2357635498047,3227400,0.0,0.0,-0.005187293800603343
2023-04-17,145.99305622562287,146.1192769530443,145.23576149037294,146.1095733642578,2888400,0.0,0.0,0.006016492034026211
2023-04-18,146.73093933537848,147.24551100361296,145.7309215790255,145.94451904296875,3267600,0.0,0.0,-0.0011296612363488334
2023-04-19,145.8668345470307,146.09983916983785,144.3231048477444,144.44932556152344,4931500,0.0,0.0,-0.010244944388799526
2023-04-20,142.51726612100475,143.4493291946195,140.67257678141388,141.6920166015625,6716100,0.0,0.0,-0.019088416988049972
2023-04-21,140.68228229557357,142.303685403746,140.68228229557357,141.9638671875,4323600,0.0,0.0,0.0019186019964831935
2023-04-24,141.87647914340164,142.49784954662624,141.38131464974646,141.6143341064453,3889300,0.0,0.0,-0.002462127074863596
