date,open,high,low,close,volume,dividends,stock_splits,daily_return
2023-03-03,181.81265819582882,184.84196349285935,181.65754517848248,184.7689666748047,2044800,0.0,0.0,0.0
2023-03-06,186.0281253120674,186.28360719726845,180.79071882000832,181.18307495117188,1788900,0.0,0.0,-0.019407435069678236
2023-03-07,180.7724658044872,180.90020674685348,175.2248333081032,175.52593994140625,1907000,0.0,0.0,-0.031223308310062592
2023-03-08,175.30694159384547,179.9603729914606,174.6134789164545,178.6282196044922,1603000,0.0,0.0,0.017674194846194924
2023-03-09,178.46399720425674,180.4531220942041,174.04779438669684,174.45838928222656,1463600,0.0,0.0,-0.023343625836377946
2023-03-10,174.42190894693348,177.505944472927,173.71020736995658,174.52227783203125,2357800,0.0,0.0,0.0003662108200559455
2023-03-13,174.18466822756972,183.39119194979153,172.95288344539492,179.13922119140625,2325200,0.0,0.0,0.026454750744306477
2023-03-14,181.63929955185137,182.49698080546295,178.21765215014068,182.33274841308594,2461600,0.0,0.0,0.017827068804030732
2023-03-15,180.5717272159794,185.416791468358,180.42574751303314,184.60472106933594,3117500,0.0,0.0,0.012460584705840771
2023-03-16,184.3036107060248,188.09934743742994,183.77439426574355,187.09567260742188,2622400,0.0,0.0,0.01349343355715349
2023-03-17,187.4241514304397,189.46800645894555,183.2816694001164,183.7196502685547,3456900,0.0,0.0,-0.01804436356981387
2023-03-20,183.34556164794466,185.84563650774194,182.29624806223705,184.26712036132812,2000700,0.0,0.0,0.0029799212657610763
2023-03-21,183.89301282911651,184.6229670633184,177.58806776396125,180.8363494873047,2578100,0.0,0.0,-0.01861846469026085
2023-03-22,178.8837144715754,180.3801142572667,175.1153359828069,175.29782104492188,1943400,0.0,0.0,-0.030627296216083177
2023-03-23,175.46207973177934,178.19939762487195,173.70106464740934,174.84161376953125,2053200,0.0,0.0,-0.0026024697436125566
2023-03-24,174.17553735249186,182.1958726703828,172.78862571866887,182.14112854003906,1897500,0.0,0.0,0.04174929876894029
2023-03-27,182.66122067298747,183.71052027005302,175.88178962055102,176.23764038085938,2389800,0.0,0.0,-0.032411615138762895
2023-03-28,175.17921017378998,177.24131779073423,174.2393988946887,175.98214721679688,1480200,0.0,0.0,-0.001449708266125005
2023-03-29,178.25413751516467,181.18307371710264,177.9986556317037,181.11007690429688,1784100,0.0,0.0,0.029138919876814384
2023-03-30,184.00252559707775,184.98796178152065,182.5061255961207,183.56454467773438,1477800,0.0,0.0,0.01355235343826
2023-03-31,183.52804244847385,186.58471970925893,183.4094208827797,186.44784545898438,2558000,0.0,0.0,0.015707285883076905
2023-04-03,185.39854140387285,187.00442954071812,181.68490681385,183.49154663085938,2876200,0.0,0.0,-0.01585590233476497
2023-04-04,183.63749822239288,186.23795536764231,183.22690338964733,185.6357421875,3431500,0.0,0.0,0.011685527731444934
2023-04-05,185.6904959045866,189.56836249048533,185.62663240063182,186.76718139648438,2060200,0.0,0.0,0.006094942685345384
2023-04-06,187.38764503568063,188.88404485450917,185.70876015069607,188.59207153320312,1273300,0.0,0.0,0.00977093578793542
2023-04-10,187.168664523441,190.45343741217084,185.9277466083072,190.10671997070312,1728800,0.0,0.0,0.008031347368880892
2023-04-11,190.07936164477476,193.90247061640673,189.14866966048268,191.958984375,2115100,0.0,0.0,0.0097432873734411
2023-04-12,193.43712719305375,194.7875334279271,192.00459084178522,192.7619171142578,2306200,0.0,0.0,0.004182834900237076
