date,open,high,low,close,volume,dividends,stock_splits,Capital Gains,daily_return
2023-03-03,46.59978055571914,47.117888466420226,46.500142226268764,47.05810546875,50800,0.0,0.0,0.0,0.0
2023-03-06,47.17766370993094,47.486536804124036,46.8588286840344,46.92857360839844,117900,0.0,0.0,0.0,-0.002752594033722411
2023-03-07,46.93853833088573,47.14777309947549,46.38057514716645,46.50013732910156,74700,0.0,0.0,0.0,-0.009129539774040851
2023-03-08,46.61970048900088,46.669517745056275,46.1015926642361,46.32079315185547,50900,0.0,0.0,0.0,-0.003856852636300756
2023-03-09,46.3307581960199,46.5997759577718,45.26963574756512,45.304508209228516,85000,0.0,0.0,0.0,-0.021940145525902843
2023-03-10,45.18494718083617,45.25469211181145,44.04909681830871,44.27825927734375,115900,0.0,0.0,0.0,-0.02265224747932959
2023-03-13,43.94945819027494,44.84518446359575,43.73025768432817,44.25832748413086,126800,0.0,0.0,0.0,-0.00045014852747582434
2023-03-14,44.82625591432751,45.12516327313776,44.63694500645751,44.955780029296875,128000,0.0,0.0,0.0,0.01575867378666973
2023-03-15,44.397820395519474,44.73658308052456,44.17861989321816,44.69672775268555,62200,0.0,0.0,0.0,-0.00576237975278171
2023-03-16,44.487487522407434,45.37424755351262,44.447632199460216,45.3144645690918,198000,0.0,0.0,0.0,0.013820627313576361
2023-03-17,45.23476352489128,45.45894309379565,44.75650718981895,44.955780029296875,63500,0.0,0.0,0.0,-0.007915453557837515
2023-03-20,44.945819714165594,45.48385525986246,44.836219458470296,45.424072265625,133200,0.0,0.0,0.0,0.010416730307492017
2023-03-21,45.683122182673536,46.37061328160773,45.673160251170295,46.26101303100586,70900,0.0,0.0,0.0,0.018425049178477648
2023-03-22,46.21120136497105,46.45032575812337,45.2546923899207,45.274620056152344,64700,0.0,0.0,0.0,-0.021322338406043917
2023-03-23,45.63330485878025,46.325775022076876,45.60341526349969,45.89236068725586,68100,0.0,0.0,0.0,0.013644302930369223
2023-03-24,45.68311880984486,45.81264671470329,45.414104870173226,45.80268478393555,45600,0.0,0.0,0.0,-0.001954048603675651
2023-03-27,46.011925983270466,46.26898640219547,45.8325807978226,46.09163284301758,53800,0.0,0.0,0.0,0.0063085397820037414
2023-03-28,46.01192205555436,46.181301493566664,45.78275962722486,45.96210479736328,56100,0.0,0.0,0.0,-0.0028102290516687223
2023-03-29,46.30086373407845,46.370608650074686,46.08565030745963,46.330753326416016,78600,0.0,0.0,0.0,0.008020705985464005
2023-03-30,46.59977484867399,46.828937277124034,46.35068475677439,46.56988525390625,55500,0.0,0.0,0.0,0.0051614081429989245
2023-03-31,46.7392700601594,47.705740943992254,46.729308127697045,47.645957946777344,65200,0.0,0.0,0.0,0.02310662109223971
2023-04-03,47.4666050159129,47.67583977082628,47.252387395174054,47.516422271728516,66900,0.0,0.0,0.0,-0.0027187127855320403
2023-04-04,47.51642690141831,47.675844416048676,47.30719212611846,47.44668197631836,41500,0.0,0.0,0.0,-0.0014677093113479867
2023-04-05,47.2872646705986,47.357009596006684,46.470249429406806,46.729305267333984,52300,0.0,0.0,0.0,-0.015119639121286332
2023-04-06,46.450320264791195,47.01326631702201,46.238098056108846,46.99831771850586,42200,0.0,0.0,0.0,0.005756825393248954
2023-04-10,46.55991501092312,47.05311228087433,46.35566313177678,47.008277893066406,69900,0.0,0.0,0.0,0.0002119261931927685
2023-04-11,46.92857292567056,47.316157057203455,46.730299701068745,47.127845764160156,104300,0.0,0.0,0.0,0.002543549273720247
2023-04-12,47.52639427157791,47.790429182955606,47.267338425869355,47.307193756103516,83200,0.0,0.0,0.0,0.0038055631237816634
2023-04-13,47.496499416377155,48.024573023745575,47.496499416377155,47.944862365722656,66100,0.0,0.0,0.0,0.01347931591348872
2023-04-14,47.60609706239659,47.944859738806336,47.18762753314447,47.65591812133789,79500,0.0,0.0,0.0,-0.006026594511434946
2023-04-17,47.655918373822544,47.94286836671383,47.62502916508276,47.91497039794922,68200,0.0,0.0,0.0,0.005435888905796604
2023-04-18,48.15410258503222,48.32348203788794,47.68780358148335,47.80537414550781,114400,0.0,0.0,0.0,-0.0022873071094727804
2023-04-19,47.38690127799223,47.596136046643075,47.07802819035533,47.10791778564453,48500,0.0,0.0,0.0,-0.014589496941084357
2023-04-20,46.75919166379987,46.95946030757033,46.609736090545574,46.7691535949707,131700,0.0,0.0,0.0,-0.007191236772877696
2023-04-21,46.809008563040706,47.038170986347176,46.6097357338311,46.98835372924805,45300,0.0,0.0,0.0,0.004686852710135803
2023-04-24,46.99831254568511,47.06706164820224,46.28093572921061,46.54995346069336,35000,0.0,0.0,0.0,-0.009329977191386507
2023-04-25,45.88239487385389,45.88239487385389,44.91592788696289,44.91592788696289,110800,0.0,0.0,0.0,-0.03510262529285313
2023-04-26,45.105234858844575,45.16999691525203,44.67679959137812,44.786399841308594,74000,0.0,0.0,0.0,-0.0028837887081009095
2023-04-27,45.095274044096406,45.40414716387188,44.88603925367446,45.344364166259766,45000,0.0,0.0,0.0,0.012458342865874439
2023-04-28,44.537312916475756,44.76647536409071,44.21847787624508,44.74654769897461,96900,0.0,0.0,0.0,-0.013183919948534295
2023-05-01,44.517382631722946,44.750532118966774,44.33803745704512,44.45759963989258,77100,0.0,0.0,0.0,-0.006457438035798568
