date,open,high,low,close,volume,dividends,stock_splits,Capital Gains,daily_return
2023-03-03,34.99865688467323,35.39512380378606,34.89839976316754,35.31765365600586,4420200,0.0,0.0,0.0,0.0
2023-03-06,35.509043971263715,35.509043971263715,35.11713175096213,35.180931091308594,4248500,0.0,0.0,0.0,-0.0038712244598393397
2023-03-07,35.18093406466349,35.24473341040203,34.269510866337455,34.29685592651367,5385900,0.0,0.0,0.0,-0.025129385077967137
2023-03-08,34.315086714083584,34.98953797130422,34.2877416523882,34.779911041259766,4473000,0.0,0.0,0.0,0.01408453054067449
2023-03-09,34.86194609400175,34.89840386552658,33.91406489518275,33.98698043823242,5683500,0.0,0.0,0.0,-0.022798523034940565
2023-03-10,33.95052015142975,34.03254839288121,32.765670479089685,32.902381896972656,11736200,0.0,0.0,0.0,-0.03191217717122308
2023-03-13,32.69274951992004,33.923172937647706,32.642620965301305,33.43100357055664,16936000,0.0,0.0,0.0,0.016066364898421615
2023-03-14,33.950509065464054,34.096336616337545,33.380869651613985,33.777339935302734,7719000,0.0,0.0,0.0,0.010359735806768189
2023-03-15,33.221380344137074,33.909505916677205,33.221380344137074,33.79557800292969,14961500,0.0,0.0,0.0,0.000539949790655081
2023-03-16,33.54949329201857,33.950518296760386,33.19403528061095,33.79557800292969,8068700,0.0,0.0,0.0,0.0
2023-03-17,33.66797611539234,33.68620499896889,33.00263751046642,33.02086639404297,8692500,0.0,0.0,0.0,-0.02292346083915353
2023-03-20,33.09980344605468,33.49725685428501,32.92539847585755,33.37517547607422,4962800,0.256,0.0,0.0,0.010729854201983358
2023-03-21,33.60465234963038,33.63218850183956,32.82810064311481,33.18241500854492,4952600,0.0,0.0,0.0,-0.00577556416647107
2023-03-22,32.94376093915315,32.9712970949188,31.94691288312401,31.970779418945312,8042000,0.0,0.0,0.0,-0.0365143883978184
2023-03-23,32.071747721998015,32.51693426554642,31.677046466988873,31.778017044067383,7494000,0.0,0.0,0.0,-0.006029329856240606
2023-03-24,31.585256684900276,32.60413649756575,31.521003318475053,32.59495544433594,8241100,0.0,0.0,0.0,0.025707658194521255
2023-03-27,32.79689147782428,32.89786203831729,32.438907491745645,32.48480224609375,5108800,0.0,0.0,0.0,-0.0033794554016280953
2023-03-28,32.227791350873844,32.5582392105978,32.12682078245313,32.374656677246094,5117800,0.0,0.0,0.0,-0.003390679986697509
2023-03-29,32.695925305376846,33.16406096657272,32.695925305376846,33.14570236206055,4108600,0.0,0.0,0.0,0.023816335490481677
2023-03-30,33.50367970184878,33.665230487112495,33.43942634966747,33.57711410522461,4383800,0.0,0.0,0.0,0.013015616276632835
2023-03-31,33.72398956061265,34.32980956462145,33.69186287485257,34.31145095825195,6971500,0.0,0.0,0.0,0.02187015985727858
2023-04-03,34.22883167013093,34.47207702487123,33.80200379244942,33.99017333984375,6452000,0.0,0.0,0.0,-0.009363568413329859
2023-04-04,34.008532866863256,34.1599887150232,33.78364610845774,33.99935531616211,5639900,0.0,0.0,0.0,0.00027013620161797647
2023-04-05,33.935098965154175,34.173753779346136,33.79741120595621,33.824947357177734,4476400,0.0,0.0,0.0,-0.005129743119025143
2023-04-06,33.944279982901584,34.059018626773565,33.64137178388322,34.05442810058594,4053400,0.0,0.0,0.0,0.006784363652808656
2023-04-10,33.85249718772987,34.23801742691894,33.69645078028699,34.22883987426758,3814600,0.0,0.0,0.0,0.0051215593216389355
2023-04-11,34.31145387202841,34.66943797276873,34.15540745540909,34.394065856933594,9963400,0.0,0.0,0.0,0.004827098530740148
2023-04-12,34.742856671407814,34.770396324378254,34.23341686076969,34.29308319091797,6764800,0.0,0.0,0.0,-0.0029360490974132958
2023-04-13,34.33898432590567,34.34081913592964,33.860753698722,34.18294143676758,4650800,0.0,0.0,0.0,-0.003211777533597804
2023-04-14,34.23800747523374,34.366514184278095,33.356815611890895,33.5954704284668,4853400,0.0,0.0,0.0,-0.017186087083450596
2023-04-17,33.61383031883708,34.357337951660156,33.61383031883708,34.357337951660156,4601000,0.0,0.0,0.0,0.022677685815281734
2023-04-18,34.421586685450585,34.421586685450585,34.111332302285675,34.3022575378418,3479300,0.0,0.0,0.0,-0.0016031630243256156
2023-04-19,34.08197021158612,34.595997132176294,34.01771684651235,34.504207611083984,5605700,0.0,0.0,0.0,0.00588736974583659
2023-04-20,34.29308569106243,34.3206218444952,33.94795236206264,34.09114456176758,4243600,0.0,0.0,0.0,-0.011971381982518459
2023-04-21,34.17375577818456,34.27472634062953,33.85248898999181,34.12786102294922,3252700,0.0,0.0,0.0,0.0010770087556055685
2023-04-24,34.19211081448103,34.302258915866894,33.774460531844426,34.036067962646484,3709700,0.0,0.0,0.0,-0.0026896810275044425
2023-04-25,33.84330943322308,33.99935580977184,33.705625161434135,33.72398376464844,3664000,0.0,0.0,0.0,-0.009169220085602947
2023-04-26,33.641371982454835,33.971816337458385,33.35681888341633,33.4486083984375,4446300,0.0,0.0,0.0,-0.008165564546962045
2023-04-27,33.540402499784726,34.33439198487955,33.540402499784726,34.256370544433594,4278800,0.0,0.0,0.0,0.024149349843619383
2023-04-28,34.256372206521355,34.77040263622366,34.1921188405018,34.65107345581055,5256200,0.0,0.0,0.0,0.011522029482515794
2023-05-01,34.54092598838354,34.72450853832307,34.28849954452345,34.32980728149414,4381900,0.0,0.0,0.0,-0.009271463832891236
2023-05-02,34.256370491863805,34.32062385466725,33.53122139560137,33.742340087890625,6376400,0.0,0.0,0.0,-0.01711245241741266
2023-05-03,33.80659117732271,34.182933738689044,33.50367951738282,33.53121566772461,6140700,0.0,0.0,0.0,-0.006256958456825723
2023-05-04,33.52203693264358,34.05442232917937,33.4027077828074,33.84330368041992,4887800,0.0,0.0,0.0,0.009307387354754004
2023-05-05,34.06360792518084,34.43995052345432,33.99935456705211,34.36651611328125,3265600,0.0,0.0,0.0,0.01545985101815095
2023-05-08,34.25636773822632,34.41241410788091,34.00853185810104,34.12786102294922,3358700,0.0,0.0,0.0,-0.006944407444308909
2023-05-09,34.01771545410156,34.14163165265863,33.64137283055428,34.01771545410156,2995000,0.0,0.0,0.0,-0.0032274383903986292
2023-05-10,34.320623024982844,34.485846954353384,33.99935621873211,34.33898162841797,3770000,0.0,0.0,0.0,0.009444084355102467
2023-05-11,34.12786049362508,34.15539664603012,33.76528598026231,33.980995178222656,3419800,0.0,0.0,0.0,-0.010425074746510665
2023-05-12,34.10949947636006,34.10949947636006,33.7652835894882,34.04524612426758,2950200,0.0,0.0,0.0,0.0018907905936227376
2023-05-15,34.08196573910157,34.17834577406453,33.86350082497353,33.980995178222656,3003600,0.0,0.0,0.0,-0.001887222251541365
2023-05-16,33.95346107206621,33.95346107206621,33.072265625,33.072265625,3240300,0.0,0.0,0.0,-0.02674228781283694
