date,open,high,low,close,volume,dividends,stock_splits,Capital Gains,daily_return
2023-03-03,33.72710628750948,34.114219474573225,33.504517497072555,33.988407135009766,5043700,0.0,0.0,0.0,0.0
2023-03-06,33.70775188521199,33.852916552626745,33.098049945072766,33.31095886230469,7659200,0.0,0.0,0.0,-0.019931745256966504
2023-03-07,32.904495948504035,32.904495948504035,31.462503178140064,31.617347717285156,12252600,0.0,0.0,0.0,-0.050842461546072526
2023-03-08,31.665738418019924,32.168984073841486,31.210880986611325,31.433469772338867,4998000,0.0,0.0,0.0,-0.005815729598525499
2023-03-09,31.7721940152542,32.28511582775741,31.220556455588838,31.34636878967285,5275200,0.0,0.0,0.0,-0.0027709630307075628
2023-03-10,32.10123652527498,32.81739480748445,31.791547455072216,31.82058334350586,9307300,0.0,0.0,0.0,0.015128213319216766
2023-03-13,33.107729686093656,34.3368098668043,33.107729686093656,34.0174446105957,15750800,0.0,0.0,0.0,0.06903900042857614
2023-03-14,34.017443843240734,34.491653632444184,33.698074902451225,34.34648895263672,5145400,0.0,0.0,0.0,0.009672811870722553
2023-03-15,34.8013398546006,34.95618438208217,33.562583634747995,33.998085021972656,8455800,0.0,0.0,0.0,-0.01014380046660679
2023-03-16,34.162606468449184,34.201318524116985,32.94320624919214,33.66904067993164,7083600,0.0,0.0,0.0,-0.009678319876791797
2023-03-17,34.230351541600236,36.1659100700311,33.94969836073429,35.52717590332031,15322800,0.0,0.0,0.0,0.05518824373562303
2023-03-20,36.09816545680878,36.45624274729698,35.740088166320575,36.378822326660156,6876800,0.0,0.0,0.0,0.023971689324741696
2023-03-21,35.79815809284724,35.827190290606964,34.41423339226246,34.74327850341797,9828000,0.0,0.0,0.0,-0.04495867976582579
2023-03-22,34.849730303060824,36.55302390593126,34.79166590891216,35.75944519042969,9118500,0.0,0.0,0.0,0.02924786406993074
2023-03-23,35.85621927302541,36.911098767860274,35.682018718518016,36.4755973815918,7474900,0.0,0.0,0.0,0.02002693798375188
2023-03-24,36.68851114882633,36.96916801681155,36.15623330071341,36.66915512084961,6308700,0.0,0.0,0.0,0.005306499499731165
