date,open,high,low,close,volume,dividends,stock_splits,daily_return
2023-03-03,352.4504221332972,355.96391092363444,351.436729768979,355.77691650390625,2174900,0.0,0.0,0.0
2023-03-06,356.0918846269544,362.69564742254926,355.54075262211904,361.1209716796875,2789400,0.0,0.0,0.015020803565041208
2023-03-07,361.3571255099018,363.3057597245367,353.8577370549875,354.2415771484375,1660800,0.0,0.0,-0.019050110823671584
2023-03-08,352.9326748057558,355.9737821030138,351.6237438289865,353.3460388183594,1634400,0.0,0.0,-0.00252804410280405
2023-03-09,353.56258410974755,358.25705771266735,348.3071271734603,348.8287353515625,2414700,0.0,0.0,-0.012784361420615897
2023-03-10,346.83082667672744,347.46067890242864,339.7645040144976,341.6147155761719,3176400,0.0,0.0,-0.02068069239800463
2023-03-13,338.1897664530461,344.3211158980753,334.82389756512345,339.2526550292969,3308200,0.0,0.0,-0.00691439929012172
2023-03-14,345.44315056751003,350.47223728887064,343.04177697562454,347.2343444824219,3413300,0.0,0.0,0.023527271886599532
2023-03-15,340.57144487449045,342.8842464996043,338.199625585675,342.5693054199219,3082600,0.0,0.0,-0.013434843461275658
2023-03-16,341.1324737953536,343.16970975759665,334.89284923512906,342.4906311035156,3768100,0.0,0.0,-0.00022965956132525722
2023-03-17,344.7050455071145,346.36829281181707,341.36869960087773,344.1243896484375,8426800,0.0,0.0,0.004770228428315981
2023-03-20,342.49059390812124,348.2381336040563,341.84103917761155,343.7897033691406,3864200,0.0,0.0,-0.0009725735500433208
2023-03-21,348.75975830606603,350.5608033345505,345.2757936884632,348.95660400390625,3766800,0.0,0.0,0.015029247775980359
2023-03-22,348.99599698041857,354.3006799100478,345.4726867675781,345.4726867675781,2596400,0.0,0.0,-0.009983812303174355
2023-03-23,346.83086458789506,354.16290273569535,346.26988127009525,348.75982666015625,2598100,0.0,0.0,0.009514905283350528
2023-03-24,344.9018597752991,346.8406729044558,340.82738780495845,346.06317138671875,2971500,0.0,0.0,-0.00773212700344994
2023-03-27,349.94083154604783,352.2241098752286,348.6712456596886,349.005859375,2420300,0.0,0.0,0.00850332607335691
2023-03-28,349.9309665934754,350.2655802957288,347.21465178943606,348.7204284667969,1695900,0.0,0.0,-0.0008178398744200788
2023-03-29,351.722147952161,354.3301885045059,350.186847474764,353.8381042480469,2327000,0.0,0.0,0.014675583543386495
2023-03-30,355.2356655372547,356.84968641132025,352.56854702632654,353.5724182128906,2480500,0.0,0.0,-0.0007508689199001717
2023-03-31,355.4127742733878,357.89286807445046,354.6746479003341,357.65667724609375,3376600,0.0,0.0,0.011551407357640597
2023-04-03,356.86933725377463,360.855237832186,356.0229667321176,360.6682434082031,2978000,0.0,0.0,0.008420271041206462
2023-04-04,360.9929986975672,363.2762768568968,357.6271592010606,358.138916015625,2198700,0.0,0.0,-0.007012891871701177
