date,open,high,low,close,volume,dividends,stock_splits,Capital Gains,daily_return
2023-03-03,98.67441196885726,99.50811358667363,98.11860601623312,99.34520721435547,12097400,0.0,0.0,0.0,0.0
2023-03-06,99.4122876876131,99.83393459516144,99.01939541467752,99.16313934326172,9715000,0.0,0.0,0.0,-0.0018326789605552785
2023-03-07,99.17272202162779,99.31646595762044,97.81196169128737,97.88862609863281,11034200,0.0,0.0,0.0,-0.012852691565331198
2023-03-08,97.9652850723162,98.3581773437093,97.40947911657001,98.11860656738281,11508800,0.0,0.0,0.0,0.0023494095066598497
2023-03-09,98.67443147717186,98.99066671733617,96.52787895607607,96.67161560058594,11018100,0.0,0.0,0.0,-0.014747365636538667
2023-03-10,96.51828147650866,97.00700793740742,94.57296782279049,94.87003326416016,27405100,0.0,0.0,0.0,-0.018636104561128963
2023-03-13,93.90214991253424,95.21500026557722,93.51883524708704,94.33338165283203,28616500,0.0,0.0,0.0,-0.0056567031006919954
2023-03-14,95.54083325501674,96.29787786938007,94.21840505524825,95.33001708984375,15383900,0.0,0.0,0.0,0.010565034556691222
2023-03-15,93.59550885257224,93.73925278014981,91.51603627512559,92.98220825195312,34251600,0.0,0.0,0.0,-0.024628222144111533
2023-03-16,92.37850672191084,94.45797961883433,92.119766150296,94.1800765991211,24105200,0.0,0.0,0.0,0.012882769399519045
2023-03-17,93.76800432355152,93.93091070361525,92.1964205498446,92.6372299194336,23170200,0.0,0.0,0.0,-0.01638187964376636
2023-03-20,93.05580273869148,94.09499659971372,93.05580273869148,93.86406707763672,14476200,0.395,0.0,0.0,0.013243456861459446
2023-03-21,94.96097155363336,95.34585156261127,94.46061579617708,94.95134735107422,11495200,0.0,0.0,0.0,0.011583562350203636
2023-03-22,94.92249452558471,95.3939777371588,93.09428487886179,93.13277435302734,14178400,0.0,0.0,0.0,-0.019152682387147846
2023-03-23,93.27711788788045,94.44139707504885,92.28603768217364,92.86336517333984,15857500,0.0,0.0,0.0,-0.0028927429850450492
2023-03-24,92.17055441627761,93.31559235064262,91.5932270180095,93.24823760986328,15993200,0.0,0.0,0.0,0.004144502364361147
2023-03-27,93.99876076983185,94.34515866525341,93.41180918820731,94.02762603759766,7668400,0.0,0.0,0.0,0.008358210811395983
