date,open,high,low,close,volume,dividends,stock_splits,daily_return
2023-03-03,406.8096398089561,415.3736718364484,406.07835118347555,414.0361328125,1097400,0.0,0.0,0.0
2023-03-06,414.0553258837797,415.69115932174714,409.5423801613492,409.63861083984375,1007500,0.0,0.0,-0.010621106768591404
2023-03-07,409.4846743810772,410.81258148081304,402.12348216023963,402.3640441894531,1181500,0.0,0.0,-0.017758498485961227
2023-03-08,402.97025098074,410.0331483853419,402.46989254920703,408.2722473144531,1365900,0.0,0.0,0.01468372537337892
2023-03-09,409.9369071748595,416.54757600156904,404.990967425857,405.5105895996094,2082000,0.0,0.0,-0.006764255305153566
2023-03-10,402.5564625149797,403.92283825014056,380.1649324361285,380.98284912109375,2354300,0.0,0.0,-0.06048606647420396
2023-03-13,374.1894362578413,387.50694723197864,371.65871890548186,383.18646240234375,2000700,0.0,0.0,0.005784022263294997
2023-03-14,389.0946123419742,390.9998740767336,382.25304271505354,387.2567443847656,1636600,0.0,0.0,0.010622196715676546
2023-03-15,379.7896728800736,381.5313394448205,367.9636365069782,375.7386169433594,1964100,0.0,0.0,-0.029742871127280357
2023-03-16,372.96737769551817,378.4906725149227,370.1576002604607,376.3448486328125,1621800,0.0,0.0,0.0016134399343481487
2023-03-17,372.5824888457391,375.2479056025893,366.9918295422185,370.9466552734375,3124500,0.0,0.0,-0.01434374186065146
2023-03-20,374.4684411631012,381.7045356666832,372.86147405671755,379.6068420410156,1325100,0.0,0.0,0.023346178337136925
2023-03-21,385.65941418587227,389.26784446697525,384.64903608787495,387.3914489746094,1341700,0.0,0.0,0.02050702482531297
2023-03-22,388.4018472301022,388.95030634352867,379.90517984256434,380.05914306640625,1202400,0.0,0.0,-0.01892738192237098
2023-03-23,380.0880523819793,385.58248157508916,374.3626636442084,377.0569763183594,1566800,0.0,0.0,-0.007899209380478722
2023-03-24,372.7556880885135,373.92000011219505,367.09766434327753,371.9089050292969,1361500,0.0,0.0,-0.01365329807534399
2023-03-27,376.0369950050669,380.11691811395553,371.9859088030486,378.1731872558594,1392700,0.0,0.0,0.01684359299239957
2023-03-28,379.52989052706914,381.9451131750218,377.5765281513088,380.4247741699219,982000,0.0,0.0,0.0059538512775079155
2023-03-29,384.56247733058564,386.55433810088806,381.63723465575623,385.6594543457031,1455000,0.0,0.0,0.01376009274685952
2023-03-30,388.32351067722425,392.3776084515471,388.0146503226127,389.6748962402344,1267900,1.25,0.0,0.010411885017427291
2023-03-31,391.8949362462906,399.1922878749783,391.8949362462906,398.5359191894531,1779200,0.0,0.0,0.02273952732063078
2023-04-03,398.69999753801477,404.8293946876572,398.69999753801477,400.5726013183594,1632200,0.0,0.0,0.005110410456975911
2023-04-04,399.11509248125276,400.466448480629,381.98175422230486,383.8446960449219,1801600,0.0,0.0,-0.041759983629391595
2023-04-05,379.70370693433074,380.5048879337576,357.232491682409,360.8329162597656,3265700,0.0,0.0,-0.059950756184118714
2023-04-06,359.2595958697061,360.23451646897723,353.38117460947086,356.8078308105469,1848500,0.0,0.0,-0.011154984115476552
2023-04-10,356.46029076515595,365.4564768669944,355.7073903745926,364.220947265625,1486500,0.0,0.0,0.020776215696381994
2023-04-11,364.7133124301233,372.75393320844773,364.7133124301233,367.59942626953125,1543800,0.0,0.0,0.009275905269233053
2023-04-12,370.16704074365623,375.24431081277635,369.50100989970866,371.0357971191406,2166100,0.0,0.0,0.009348139861050209
2023-04-13,372.3194990636227,373.91216965123266,365.89087410408985,371.37353515625,1627000,0.0,0.0,0.000910257284422844
2023-04-14,373.23648759100234,376.3060023080921,371.8175565301063,374.2982482910156,1113200,0.0,0.0,0.007875394603805264
2023-04-17,375.79442354916205,379.5975441656104,375.4855337780896,377.82147216796875,1116600,0.0,0.0,0.009412878347787146
2023-04-18,379.55896839957364,385.7269552193421,378.3813517896891,382.9084167480469,1402000,0.0,0.0,0.013463884280818794
2023-04-19,381.50876244174947,382.61883328940485,376.5763056161787,379.12457275390625,860000,0.0,0.0,-0.009881851191143709
2023-04-20,377.1458177182029,378.7481504285978,372.5994582453798,376.7983093261719,1336300,0.0,0.0,-0.0061358814355838565
2023-04-21,376.3639747089908,376.9624303126256,371.91411735810107,373.2655029296875,2556900,0.0,0.0,-0.009375855222923057
2023-04-24,373.8639421212125,379.01841915323797,372.8407704326842,374.5589294433594,1132800,0.0,0.0,0.0034651648853698536
2023-04-25,371.6438555760903,372.31954837904806,365.49516300712247,366.28668212890625,1688400,0.0,0.0,-0.022085302643156002
2023-04-26,361.9719544741357,365.0511315901172,359.45264381052516,361.5954895019531,1416500,0.0,0.0,-0.012807434328999667
2023-04-27,359.4816009257626,361.00669646832387,353.17846379406166,358.931396484375,2741600,0.0,0.0,-0.007367605777515496
2023-04-28,358.9024386318616,365.27315090897537,358.1109195566079,364.88702392578125,1999300,0.0,0.0,0.016592662274016234
2023-05-01,366.750009866209,371.2577509462161,366.2480565510644,368.8446044921875,1184100,0.0,0.0,0.01084604358857999
2023-05-02,370.668942544351,373.4392298497383,361.2383477260118,370.4662170410156,1547800,0.0,0.0,0.004396465419524542
2023-05-03,371.87549513066915,376.46047295628176,368.86389335628513,368.94110107421875,1235400,0.0,0.0,-0.00411674775362314
2023-05-04,368.82529092927996,370.6785708144045,360.35995475183836,360.6109313964844,1382900,0.0,0.0,-0.022578589518706504
2023-05-05,364.9642889934421,369.4334411035037,362.97585859893275,367.85040283203125,1862900,0.0,0.0,0.020075573991924278
2023-05-08,372.58012523782793,375.75583400415167,365.68819475005444,367.03955078125,1106500,0.0,0.0,-0.0022042983901570112
2023-05-09,364.6167639190258,369.38514362597726,363.29436438726367,368.188232421875,1478700,0.0,0.0,0.003129585457970485
2023-05-10,372.3002336669618,372.840776097138,363.09165887295126,367.1747131347656,1014600,0.0,0.0,-0.0027527204778996506
2023-05-11,362.8406850849649,363.9024753873802,357.30977241520503,359.8387451171875,1825100,0.0,0.0,-0.019979502278212657
2023-05-12,363.05300348775984,364.38506486188794,358.4004506891632,360.98736572265625,1332000,0.0,0.0,0.003192042605347334
2023-05-15,361.3927938196177,361.7692587921795,357.0105117716434,357.3483581542969,1466300,0.0,0.0,-0.010080706179493304
2023-05-16,355.21510753096226,356.0259210893575,349.67453348658677,350.0799255371094,2181300,0.0,0.0,-0.02033990768763827
2023-05-17,352.3193640815732,359.7808231364957,351.45063729448646,355.28271484375,1843900,0.0,0.0,0.014861718502305665
2023-05-18,354.57806792577,358.2653626118565,352.9950592407746,357.6475830078125,2034300,0.0,0.0,0.006656299519391284
2023-05-19,377.242325826571,379.3465822409934,348.91198357689933,350.9197082519531,7522100,0.0,0.0,-0.018811464345090845
2023-05-22,347.19388138626323,353.1398781231332,343.50658632435636,347.9757385253906,2936200,0.0,0.0,-0.00838929720199355
2023-05-23,344.8675816827947,350.42748048801013,342.13591288323533,347.9564208984375,2111400,0.0,0.0,-5.5514292562452994e-05
2023-05-24,345.8810965537623,346.228604962942,340.7362812457633,341.77874755859375,1717000,0.0,0.0,-0.017754158189961733
2023-05-25,341.37331731488246,344.9737420472204,338.6223247574817,342.5509338378906,1540000,0.0,0.0,0.0022593162530226696
2023-05-26,344.29806396705277,347.0876457729343,342.946707930085,344.79998779296875,1412900,0.0,0.0,0.006565604506985512
2023-05-30,342.6668144254848,344.66490686387203,334.40420289057425,338.4486389160156,2094800,0.0,0.0,-0.01842038602613505
2023-05-31,336.1030497893124,338.05286151887765,333.54509098300156,333.9601745605469,3384700,0.0,0.0,-0.013261877399904476
2023-06-01,337.09729810122735,343.3039043195612,334.78065371241183,340.3212585449219,2116800,0.0,0.0,0.01904743280466148
2023-06-02,347.5606236486867,359.2113004274175,345.2440092169158,358.178466796875,2855600,0.0,0.0,0.05247162145645401
2023-06-05,358.30398559715525,358.30398559715525,350.5336365940676,351.0162658691406,1476800,0.0,0.0,-0.019996179535259673
2023-06-06,349.6359420995168,361.45069695143627,349.2305205601058,360.70745849609375,1927600,0.0,0.0,0.02760895596378443
2023-06-07,360.9873997668228,370.60136658709723,357.2228678910509,368.5550231933594,1928800,0.0,0.0,0.021756036678544532
2023-06-08,368.5067624993926,370.6592997667482,365.3986286511793,367.54150390625,1317100,0.0,0.0,-0.002749980934536489
2023-06-09,368.4681436855182,370.0511523329392,363.9700354689058,365.7074890136719,1254800,0.0,0.0,-0.004989953170148498
2023-06-12,365.5144630204999,374.587887373192,364.84843227364865,373.6805419921875,1527000,0.0,0.0,0.021801721917205752
2023-06-13,376.27705095518263,386.86593718663715,375.6785954374598,384.4045104980469,2141700,0.0,0.0,0.028698225625255036
2023-06-14,386.1034699263617,391.045589628242,384.47218040933427,385.18646240234375,1900100,0.0,0.0,0.0020341902421585623
2023-06-15,386.30610222749897,393.8254743110554,385.6304389410825,392.3968811035156,1471200,0.0,0.0,0.018719294173013434
2023-06-16,393.60347415266,395.7077602103837,391.40268580439096,393.4683532714844,2119900,0.0,0.0,0.0027305827838270957
2023-06-20,387.8794513316348,394.7520867703839,386.1033793216373,393.80615234375,1700700,0.0,0.0,0.0008585164968337722
2023-06-21,392.783031524002,403.47808355263027,390.95867868132746,402.1170654296875,1868200,0.0,0.0,0.02110407122000213
2023-06-22,400.4181534233993,403.84483862587035,397.66719038224494,401.248291015625,1518000,0.0,0.0,-0.0021605012289994674
2023-06-23,396.79847370195324,397.0397883406265,390.03203126455577,390.3988342285156,2033400,0.0,0.0,-0.027039259805063942
2023-06-26,390.8814469044256,401.4027588122494,390.8814469044256,395.93939208984375,1360400,0.0,0.0,0.014192045097360717
2023-06-27,396.4702691286087,397.2038750191522,386.7115197773876,395.28302001953125,1404900,0.0,0.0,-0.0016577589485300415
2023-06-28,395.8621039512956,398.4586513754612,390.7752028436232,391.1227111816406,1676100,0.0,0.0,-0.010524886289537738
2023-06-29,388.93455721284977,392.9237241497495,382.456992121643,388.87646484375,1871600,1.25,0.0,-0.00574307314219713
2023-06-30,392.5945328709191,395.6251462360312,390.51281080288834,392.32342529296875,1848800,0.0,0.0,0.008863895763411067
2023-07-03,389.4574052796341,394.3760795089352,387.0270995743244,393.57244873046875,652600,0.0,0.0,0.0031836575564339054
2023-07-05,393.10768717016623,395.8575009434665,390.94848898987186,391.81024169921875,1398600,0.0,0.0,-0.0044774654245597345
2023-07-06,390.1544446425808,391.87792004688043,387.05604794904184,388.43096923828125,1390700,0.0,0.0,-0.00862476806701662
2023-07-07,386.7463106351416,395.4605205330988,386.7463106351416,392.4105529785156,1013900,0.0,0.0,0.010245279226932968
2023-07-10,390.3384732183681,395.7606239373465,389.1668749839949,394.16302490234375,1005500,0.0,0.0,0.004465914360677337
2023-07-11,397.3775757536721,401.33769567056,397.3775757536721,400.659912109375,1131200,0.0,0.0,0.016482741395240863
2023-07-12,403.75835703791086,404.7459567701815,394.56002516294643,394.7246398925781,1376000,0.0,0.0,-0.014813741124109825
2023-07-13,395.24747648625726,398.15221290692193,392.2362472467849,396.544921875,999400,0.0,0.0,0.004611523574807208
2023-07-14,400.05963002732153,401.7734433081322,396.0898179503624,401.4442138671875,984200,0.0,0.0,0.012354948259132748
2023-07-17,401.79285247782366,409.97453910131,401.7347601093677,407.24407958984375,1509100,0.0,0.0,0.014447501103042493
2023-07-18,407.9411937810671,418.2433103497072,407.3795948540496,417.85601806640625,1575400,0.0,0.0,0.026057931860544947
2023-07-19,418.5241058563984,423.90754832435493,417.92379839068127,422.31964111328125,1664800,0.0,0.0,0.01068220356746341
2023-07-20,424.84675471131266,426.03770730088956,421.2351883979262,425.6697692871094,1284900,0.0,0.0,0.007932683796085804
2023-07-21,425.06941739438037,426.2603403110062,421.4868976380893,423.0554504394531,1195600,0.0,0.0,-0.006141659653290832
2023-07-24,423.0748472907035,432.8057019239541,422.39706367857934,428.5357360839844,1301700,0.0,0.0,0.012954059896494785
2023-07-25,427.0349550662748,435.71042548683135,426.4927400117715,432.1569519042969,1160700,0.0,0.0,0.008450207334874005
2023-07-26,429.4459287650122,432.5249423872595,417.8076284021766,419.201904296875,1759500,0.0,0.0,-0.029977644812458903
2023-07-27,419.7247813393632,420.218596057535,410.9815246355904,415.0094299316406,1977000,0.0,0.0,-0.01000108616459261
2023-07-28,415.1449002507318,416.47139169889573,411.53333433137334,413.5472717285156,1194700,0.0,0.0,-0.00352319272206858
2023-07-31,415.86142149825537,419.1437877627469,413.3730235957861,415.958251953125,1169600,0.0,0.0,0.005829999106346628
2023-08-01,417.6527010235799,424.8661122468304,416.3552556034738,419.67633056640625,1115800,0.0,0.0,0.008938586013916172
2023-08-02,416.96522597575745,421.1480237746602,413.47953651958386,416.85870361328125,1077900,0.0,0.0,-0.006713809542992943
2023-08-03,413.65381010881765,415.67743949370526,407.86369185143457,410.47796630859375,1083400,0.0,0.0,-0.015306714839776747
2023-08-04,414.86414956455695,416.34556399403726,409.8970454337971,410.5748291015625,961200,0.0,0.0,0.00023597562090804658
2023-08-07,411.281528804587,419.07592088335525,410.67155911100554,417.6138610839844,1009400,0.0,0.0,0.017144333952047175
2023-08-08,413.44080312149043,417.3912315176553,410.9233590663188,416.7909240722656,1354400,0.0,0.0,-0.0019705691989788665
2023-08-09,419.25031237322685,425.4277235511988,418.746835337632,422.2421875,1361300,0.0,0.0,0.013079131796999599
2023-08-10,422.81343056386225,427.45133470253967,420.3734625833623,420.77044677734375,1283900,0.0,0.0,-0.003485536893814589
2023-08-11,421.4579314508595,423.5106073359943,418.8339942239945,421.2546081542969,1217200,0.0,0.0,0.0011506544260921903
2023-08-14,421.6806132843196,424.46916509257716,420.40252211411683,423.74298095703125,1058500,0.0,0.0,0.005907051827010346
2023-08-15,419.7634585201938,421.38044146064726,415.94856899457955,417.9721984863281,1576800,0.0,0.0,-0.013618591292461568
2023-08-16,414.4090403555628,421.9032504616114,409.76147415228576,410.47796630859375,1870300,0.0,0.0,-0.017929977651323425
2023-08-17,408.3865909949271,411.9110188429741,402.56742601049615,405.84979248046875,2149200,0.0,0.0,-0.011275084676885094
2023-08-18,394.7633265240608,399.83695254856315,382.8248736598246,384.41278076171875,4233700,0.0,0.0,-0.05282006327447275
2023-08-21,383.4445195926204,385.36165605669544,373.2488970602967,378.380615234375,2549100,0.0,0.0,-0.015691896391662463
2023-08-22,380.26873173891494,380.6076235767574,372.04833682324846,372.97784423828125,1663900,0.0,0.0,-0.014278667507179765
2023-08-23,372.93906489600755,383.09594890149117,372.93906489600755,381.759765625,1582200,0.0,0.0,0.023545423735969573
2023-08-24,377.99337792921693,379.6490694737795,373.5878431401363,374.3624572753906,1379900,0.0,0.0,-0.019376867380193508
2023-08-25,375.8728775929687,379.5909363979222,373.9557410558891,377.81903076171875,1099900,0.0,0.0,0.009233226834456376
2023-08-28,380.4334147358734,383.4252903495979,379.0488305012541,382.1568908691406,1247000,0.0,0.0,0.011481317123376078
2023-08-29,381.68238100445814,392.73972786696777,380.7818902489065,391.26800537109375,1875600,0.0,0.0,0.023841293247994777
