date,open,high,low,close,volume,dividends,stock_splits,daily_return
2023-03-03,144.6724620362054,148.90823183905673,144.26777397511887,148.3506622314453,6007500,0.0,0.0,0.0
2023-03-06,147.79309830139363,150.00541436678492,147.3164634989491,149.4388427734375,7703600,0.0,0.0,0.007335191671032026
2023-03-07,149.01616383241262,149.82555377932246,147.10962463189952,147.51431274414062,7393000,0.0,0.0,-0.012878378830961879
2023-03-08,146.79486687929818,148.6474495865244,145.13114595246034,146.57904052734375,5435800,0.0,0.0,-0.006340213362340474
2023-03-09,147.2984387596047,148.82728151088634,144.0609208848055,144.34869384765625,6214700,0.0,0.0,-0.01521599999333767
2023-03-10,144.73542348658285,148.08985683465653,142.69397931666245,143.59329223632812,7385800,0.0,0.0,-0.005233172474185088
2023-03-13,140.6885359991744,144.74443292214153,138.31435009165716,142.72998046875,10106100,0.0,0.0,-0.006012201225648273
2023-03-14,142.3252949929996,147.50534754898354,141.98356532529715,144.57357788085938,10035200,0.0,0.0,0.01291667949546893
2023-03-15,139.92409515775142,142.04647421647994,136.7045532291973,138.3143310546875,14063100,0.0,0.0,-0.04329454190675153
2023-03-16,135.04083645554184,139.81618604532295,134.81600821705928,138.75498962402344,12849600,0.0,0.0,0.003185921270600023
2023-03-17,138.15244695928757,139.73524648748605,135.43653180963102,137.00132751464844,33161800,0.0,0.0,-0.012638551695523192
2023-03-20,136.46176242522654,140.0949809836416,136.05706058878752,139.01580810546875,8469200,0.0,0.0,0.014704095408162532
2023-03-21,141.33605922535602,143.50340722983648,140.71553095065642,143.2695770263672,9753500,0.0,0.0,0.03059917414335489
2023-03-22,143.77316767207103,143.94403934093157,140.22987218862872,140.3557891845703,6315000,0.0,0.0,-0.02033779887031162
2023-03-23,141.21013559893746,142.7749314864129,137.72079665664714,138.96185302734375,7859400,0.0,0.0,-0.0099314475400335
2023-03-24,136.78551465499987,140.8773778828792,136.54269629940768,140.34678649902344,6600100,0.0,0.0,0.009966285289871424
2023-03-27,141.5518593741936,142.5231190517122,140.01404184327632,141.7766876220703,7006800,0.0,0.0,0.010188342453119281
2023-03-28,141.4439393492083,144.06094332100355,140.90434609149276,143.43142700195312,5605400,0.0,0.0,0.011671449006438905
2023-03-29,144.44767308852514,145.0772032685345,143.28756516830168,144.66351318359375,7569700,0.0,0.0,0.00859007127931477
2023-03-30,145.91351020179582,146.59698302907788,145.3109722377922,146.03941345214844,6322400,0.0,0.0,0.00951103867364611
2023-03-31,146.31822830028506,147.23553143983386,145.82360338570345,146.73191833496094,7041400,0.0,0.0,0.004741904027431687
2023-04-03,152.7033501161444,153.8724597604129,151.91195028511453,152.83824157714844,12868200,0.0,0.0,0.04161550746067344
