date,open,high,low,close,volume,dividends,stock_splits,daily_return
2023-03-03,63.80683968303942,64.22483116370869,63.029178699735034,64.00125122070312,923700,0.0,0.0,0.0
2023-03-06,63.99154043622164,64.32204155727784,62.92226206954087,62.99030685424805,810400,0.0,0.0,-0.015795696914876256
2023-03-07,63.10694057378615,63.855440500377306,62.912529053705484,63.097225189208984,747600,0.0,0.0,0.001697377585544002
2023-03-08,63.0972295846674,63.213873538311766,62.31956861752339,63.058345794677734,721400,0.0,0.0,-0.0006161823188683968
2023-03-09,63.19442721967168,63.19442721967168,61.269720652638476,61.298885345458984,1237400,0.0,0.0,-0.027902102838975096
2023-03-10,61.04615593374431,61.05587873590058,59.05340793040035,59.40335464477539,978200,0.0,0.0,-0.030922759688060353
2023-03-13,58.32434561624455,58.402113190317316,56.60377697558589,57.274505615234375,1022800,0.0,0.0,-0.035837185328526755
2023-03-14,58.3564448592082,59.33116418274789,58.190744358970846,58.746334075927734,1031500,0.16,0.0,0.025697794243410677
2023-03-15,57.28425517222545,57.742374444784666,56.28029545739226,57.635154724121094,1064900,0.0,0.0,-0.018914871358108543
2023-03-16,56.84563138829094,58.960774281286426,56.84563138829094,58.6098747253418,940000,0.0,0.0,0.016911900486540565
2023-03-17,58.25897592816147,58.93153094030856,57.713131754220846,58.47341537475586,926400,0.0,0.0,-0.002328265522242079
2023-03-20,58.92178154091288,59.74054588930741,58.57088200327823,59.37015151977539,1046800,0.0,0.0,0.01533579215909242
2023-03-21,60.442340232045424,61.027174024375526,60.23765007794641,60.36436462402344,1270200,0.0,0.0,0.016746009211664026
2023-03-22,60.25714473788263,60.46183489139862,58.77557100709561,58.78532028198242,1073500,0.0,0.0,-0.026158551520852003
2023-03-23,59.20445167005197,60.257146576147974,57.91781877864279,58.44416809082031,991900,0.0,0.0,-0.005803356850412
2023-03-24,57.76186570694907,59.126474252642474,56.86512571048591,58.892539978027344,982200,0.0,0.0,0.007671798604614866
2023-03-27,59.69181166861295,59.828271775921436,58.79506797760726,59.37989807128906,719000,0.0,0.0,0.008275379079312195
2023-03-28,59.1947002534278,60.120684294702464,59.019250489049064,59.643070220947266,638900,0.0,0.0,0.004432007433597285
2023-03-29,60.18891992399012,60.793244880494925,60.12068986688116,60.734764099121094,544800,0.0,0.0,0.018303784062920547
2023-03-30,61.16364682013622,61.60227132584492,60.666541525839506,60.84198760986328,463200,0.0,0.0,0.0017654388278711686
2023-03-31,61.42681090012695,62.606224082228245,61.21237146369779,62.49900436401367,796900,0.0,0.0,0.027234757101882723
2023-04-03,62.596480905546194,63.064342051957325,61.95316625184175,62.77193069458008,581200,0.0,0.0,0.004366890854401451
2023-04-04,63.0448452222222,63.05459449754017,61.300096766214125,62.21633529663086,608700,0.0,0.0,-0.008851016557902214
2023-04-05,61.6899811049736,61.96290130017622,60.6080421621935,60.988182067871094,565300,0.0,0.0,-0.019740044522138067
2023-04-06,61.01742684362279,61.3878212196515,60.28638736681457,61.280601501464844,517000,0.0,0.0,0.004794690113378408
2023-04-10,60.89072190052889,62.18709676462023,60.89072190052889,62.08962631225586,587000,0.0,0.0,0.013201972418166896
2023-04-11,62.20658119439818,63.14231076632482,62.079866652910574,62.88888168334961,564200,0.0,0.0,0.01287260720614114
2023-04-12,63.40549447859099,63.40549447859099,61.79720611993341,61.93366622924805,1049400,0.0,0.0,-0.015188940056386269
2023-04-13,62.59646547241367,63.43472454262327,62.128600723094976,63.20078659057617,561100,0.0,0.0,0.02045931459374395
2023-04-14,63.02534911659247,63.78562892778137,62.78166930856949,63.63941955566406,792500,0.0,0.0,0.006940308637761294
